Fecha,CodFronteraDDV,Periodo,Lectura
2024-06-16 0:00,Frt32379,periodo15,236.6
2024-06-16 0:00,Frt32379,periodo16,233.01
2024-06-16 0:00,Frt32379,periodo17,233.35
2024-06-16 0:00,Frt32379,periodo18,224.61
2024-06-16 0:00,Frt32379,periodo19,235.18
2024-06-16 0:00,Frt32379,periodo20,179.96
2024-06-16 0:00,Frt32379,periodo21,127.38
2024-06-16 0:00,Frt32379,periodo22,78.87
2024-06-16 0:00,Frt32379,periodo23,81.71
2024-06-16 0:00,Frt32379,periodo24,74.19
2024-06-16 0:00,Frt39083,periodo01,65.35
2024-06-16 0:00,Frt39083,periodo02,60.57
2024-06-16 0:00,Frt39083,periodo03,59.18
2024-06-16 0:00,Frt39083,periodo04,63.96
2024-06-16 0:00,Frt39083,periodo05,60.23
2024-06-16 0:00,Frt39083,periodo06,62.37
2024-06-16 0:00,Frt39083,periodo07,68.52
2024-06-16 0:00,Frt39083,periodo08,72.13
2024-06-16 0:00,Frt39083,periodo09,67.12
2024-06-16 0:00,Frt39083,periodo10,71.8
2024-06-16 0:00,Frt39083,periodo11,75.38
2024-06-16 0:00,Frt39083,periodo12,74.93
2024-06-16 0:00,Frt39083,periodo13,75.26
2024-06-16 0:00,Frt39083,periodo14,73.51
2024-06-16 0:00,Frt39083,periodo15,73.68
2024-06-16 0:00,Frt39083,periodo16,75.1
2024-06-16 0:00,Frt39083,periodo17,74.11
2024-06-16 0:00,Frt39083,periodo18,74.15
2024-06-16 0:00,Frt39083,periodo19,73.48
2024-06-16 0:00,Frt39083,periodo20,73.04
2024-06-16 0:00,Frt39083,periodo21,66.33
2024-06-16 0:00,Frt39083,periodo22,66.6
2024-06-16 0:00,Frt39083,periodo23,63.86
2024-06-16 0:00,Frt39083,periodo24,60.81
2024-06-16 0:00,Frt45175,periodo01,42.79
2024-06-16 0:00,Frt45175,periodo02,42.75
2024-06-16 0:00,Frt45175,periodo03,42.72
2024-06-16 0:00,Frt45175,periodo04,42.72
2024-06-16 0:00,Frt45175,periodo05,42.75
2024-06-16 0:00,Frt45175,periodo06,42.42
2024-06-16 0:00,Frt45175,periodo07,42.29
2024-06-16 0:00,Frt45175,periodo08,42.31
2024-06-16 0:00,Frt45175,periodo09,42.33
2024-06-16 0:00,Frt45175,periodo10,42.65
2024-06-16 0:00,Frt45175,periodo11,42.65
2024-06-16 0:00,Frt45175,periodo12,42.75
2024-06-16 0:00,Frt45175,periodo13,43.06
2024-06-16 0:00,Frt45175,periodo14,43.23
2024-06-16 0:00,Frt45175,periodo15,43.25
2024-06-16 0:00,Frt45175,periodo16,43.29
2024-06-16 0:00,Frt45175,periodo17,43.18
2024-06-16 0:00,Frt45175,periodo18,43.11
2024-06-16 0:00,Frt45175,periodo19,43.34
2024-06-16 0:00,Frt45175,periodo20,43.36
2024-06-16 0:00,Frt45175,periodo21,43.29
2024-06-16 0:00,Frt45175,periodo22,43.15
2024-06-16 0:00,Frt45175,periodo23,43.02
2024-06-16 0:00,Frt45175,periodo24,42.9
2024-06-16 0:00,Frt45170,periodo01,49.21
2024-06-16 0:00,Frt45170,periodo02,49.24
2024-06-16 0:00,Frt45170,periodo03,49.17
2024-06-16 0:00,Frt45170,periodo04,49.21
2024-06-16 0:00,Frt45170,periodo05,49.21
2024-06-16 0:00,Frt45170,periodo06,49.14
2024-06-16 0:00,Frt45170,periodo07,48.86
2024-06-16 0:00,Frt45170,periodo08,50.69
2024-06-16 0:00,Frt45170,periodo09,50.83
2024-06-16 0:00,Frt45170,periodo10,50.9
2024-06-16 0:00,Frt45170,periodo11,50.21
2024-06-16 0:00,Frt45170,periodo12,50.38
2024-06-16 0:00,Frt45170,periodo13,50.97
2024-06-16 0:00,Frt45170,periodo14,51.42
2024-06-16 0:00,Frt45170,periodo15,51.24
2024-06-16 0:00,Frt45170,periodo16,51.28
2024-06-16 0:00,Frt45170,periodo17,51.1
2024-06-16 0:00,Frt45170,periodo18,50.76
2024-06-16 0:00,Frt45170,periodo19,50.21
2024-06-16 0:00,Frt45170,periodo20,49.93
2024-06-16 0:00,Frt45170,periodo21,49.69
2024-06-16 0:00,Frt45170,periodo22,49.48
2024-06-16 0:00,Frt45170,periodo23,49.38
2024-06-16 0:00,Frt45170,periodo24,49.21
2024-06-16 0:00,Frt45101,periodo01,90.5
2024-06-16 0:00,Frt45101,periodo02,89.93
2024-06-16 0:00,Frt45101,periodo03,91.44
2024-06-16 0:00,Frt45101,periodo04,89.6
2024-06-16 0:00,Frt45101,periodo05,90.04
2024-06-16 0:00,Frt45101,periodo06,91.21
2024-06-16 0:00,Frt45101,periodo07,90.83
2024-06-16 0:00,Frt45101,periodo08,89.91
2024-06-16 0:00,Frt45101,periodo09,90.68
2024-06-16 0:00,Frt45101,periodo10,93.42
2024-06-16 0:00,Frt45101,periodo11,95.61
2024-06-16 0:00,Frt45101,periodo12,98.65
2024-06-16 0:00,Frt45101,periodo13,99.08
2024-06-16 0:00,Frt45101,periodo14,99.22
2024-06-16 0:00,Frt45101,periodo15,97.54
2024-06-16 0:00,Frt45101,periodo16,95.03
2024-06-16 0:00,Frt45101,periodo17,97.04
2024-06-16 0:00,Frt45101,periodo18,94.41
2024-06-16 0:00,Frt45101,periodo19,95.1
2024-06-16 0:00,Frt45101,periodo20,94.05
2024-06-16 0:00,Frt45101,periodo21,93.59
2024-06-16 0:00,Frt45101,periodo22,92.71
2024-06-16 0:00,Frt45101,periodo23,92.9
2024-06-16 0:00,Frt45101,periodo24,91.06
2024-06-16 0:00,Frt39085,periodo01,59.57
2024-06-16 0:00,Frt39085,periodo02,60.81
2024-06-16 0:00,Frt39085,periodo03,64.76
2024-06-16 0:00,Frt39085,periodo04,63.19
2024-06-16 0:00,Frt39085,periodo05,69.81
2024-06-16 0:00,Frt39085,periodo06,72.47
2024-06-16 0:00,Frt39085,periodo07,74.03
2024-06-16 0:00,Frt39085,periodo08,91.28
2024-06-16 0:00,Frt39085,periodo09,95.24
2024-06-16 0:00,Frt39085,periodo10,96.35
2024-06-16 0:00,Frt39085,periodo11,99.36
2024-06-16 0:00,Frt39085,periodo12,103.35
2024-06-16 0:00,Frt39085,periodo13,95.74
2024-06-16 0:00,Frt39085,periodo14,96.16
2024-06-16 0:00,Frt39085,periodo15,97.87
2024-06-16 0:00,Frt39085,periodo16,92.18
2024-06-16 0:00,Frt39085,periodo17,94.44
2024-06-16 0:00,Frt39085,periodo18,95.35
2024-06-16 0:00,Frt39085,periodo19,90.6
2024-06-16 0:00,Frt39085,periodo20,92.88
2024-06-16 0:00,Frt39085,periodo21,94.12
2024-06-16 0:00,Frt39085,periodo22,77.61
2024-06-16 0:00,Frt39085,periodo23,69.9
2024-06-16 0:00,Frt39085,periodo24,60.95
2024-06-16 0:00,Frt39082,periodo01,144.3
2024-06-16 0:00,Frt39082,periodo02,149.39
2024-06-16 0:00,Frt39082,periodo03,151.93
2024-06-16 0:00,Frt39082,periodo04,147.83
2024-06-16 0:00,Frt39082,periodo05,141.18
2024-06-16 0:00,Frt39082,periodo06,146.68
2024-06-16 0:00,Frt39082,periodo07,166.04
2024-06-16 0:00,Frt39082,periodo08,165.25
2024-06-16 0:00,Frt39082,periodo09,166.5
2024-06-16 0:00,Frt39082,periodo10,177.57
2024-06-16 0:00,Frt39082,periodo11,186.81
2024-06-16 0:00,Frt39082,periodo12,188.25
2024-06-16 0:00,Frt39082,periodo13,184.0
2024-06-16 0:00,Frt39082,periodo14,187.08
2024-06-16 0:00,Frt39082,periodo15,194.28
2024-06-16 0:00,Frt39082,periodo16,190.82
2024-06-16 0:00,Frt39082,periodo17,180.79
2024-06-16 0:00,Frt39082,periodo18,191.75
2024-06-16 0:00,Frt39082,periodo19,196.45
2024-06-16 0:00,Frt39082,periodo20,184.29
2024-06-16 0:00,Frt39082,periodo21,169.02
2024-06-16 0:00,Frt39082,periodo22,168.11
2024-06-16 0:00,Frt39082,periodo23,161.63
2024-06-16 0:00,Frt39082,periodo24,151.03
2024-06-16 0:00,Frt39084,periodo01,72.77
2024-06-16 0:00,Frt39084,periodo02,79.2
2024-06-16 0:00,Frt39084,periodo03,77.28
2024-06-16 0:00,Frt39084,periodo04,75.35
2024-06-16 0:00,Frt39084,periodo05,81.02
2024-06-16 0:00,Frt39084,periodo06,83.05
2024-06-16 0:00,Frt39084,periodo07,105.59
2024-06-16 0:00,Frt39084,periodo08,105.0
2024-06-16 0:00,Frt39084,periodo09,109.63
2024-06-16 0:00,Frt39084,periodo10,109.35
2024-06-16 0:00,Frt39084,periodo11,106.77
2024-06-16 0:00,Frt39084,periodo12,100.14
2024-06-16 0:00,Frt39084,periodo13,110.02
2024-06-16 0:00,Frt39084,periodo14,105.33
2024-06-16 0:00,Frt39084,periodo15,96.96
2024-06-16 0:00,Frt39084,periodo16,95.2
2024-06-16 0:00,Frt39084,periodo17,98.76
2024-06-16 0:00,Frt39084,periodo18,93.42
2024-06-16 0:00,Frt39084,periodo19,94.12
2024-06-16 0:00,Frt39084,periodo20,96.7
2024-06-16 0:00,Frt39084,periodo21,85.91
2024-06-16 0:00,Frt39084,periodo22,79.72
2024-06-16 0:00,Frt39084,periodo23,83.91
2024-06-16 0:00,Frt39084,periodo24,77.38
2024-06-16 0:00,Frt36766,periodo01,47.43
2024-06-16 0:00,Frt36766,periodo02,49.32
2024-06-16 0:00,Frt36766,periodo03,25.86
2024-06-16 0:00,Frt36766,periodo04,47.85
2024-06-16 0:00,Frt36766,periodo05,47.8
2024-06-16 0:00,Frt36766,periodo06,47.61
2024-06-16 0:00,Frt36766,periodo07,39.58
2024-06-16 0:00,Frt36766,periodo08,40.36
2024-06-16 0:00,Frt36766,periodo09,36.95
2024-06-16 0:00,Frt36766,periodo10,16.21
2024-06-16 0:00,Frt36766,periodo11,34.36
2024-06-16 0:00,Frt36766,periodo12,35.79
2024-06-16 0:00,Frt36766,periodo13,21.24
2024-06-16 0:00,Frt36766,periodo14,34.41
2024-06-16 0:00,Frt36766,periodo15,29.05
2024-06-16 0:00,Frt36766,periodo16,50.99
2024-06-16 0:00,Frt36766,periodo17,60.41
2024-06-16 0:00,Frt36766,periodo18,74.86
2024-06-16 0:00,Frt36766,periodo19,86.18
2024-06-16 0:00,Frt36766,periodo20,70.2
2024-06-16 0:00,Frt36766,periodo21,60.13
2024-06-16 0:00,Frt36766,periodo22,52.93
2024-06-16 0:00,Frt36766,periodo23,51.77
2024-06-16 0:00,Frt36766,periodo24,50.71
2024-06-16 0:00,Frt32852,periodo01,41.34
2024-06-16 0:00,Frt32852,periodo02,43.6
2024-06-16 0:00,Frt32852,periodo03,30.03
2024-06-16 0:00,Frt32852,periodo04,48.06
2024-06-16 0:00,Frt32852,periodo05,48.89
2024-06-16 0:00,Frt32852,periodo06,53.58
2024-06-16 0:00,Frt32852,periodo07,54.13
2024-06-16 0:00,Frt32852,periodo08,60.63
2024-06-16 0:00,Frt32852,periodo09,60.04
2024-06-16 0:00,Frt32852,periodo10,58.82
2024-06-16 0:00,Frt32852,periodo11,57.29
2024-06-16 0:00,Frt32852,periodo12,65.09
2024-06-16 0:00,Frt32852,periodo13,64.13
2024-06-16 0:00,Frt32852,periodo14,61.32
2024-06-16 0:00,Frt32852,periodo15,59.52
2024-06-16 0:00,Frt32852,periodo16,27.55
2024-06-16 0:00,Frt32852,periodo17,44.91
2024-06-16 0:00,Frt32852,periodo18,56.38
2024-06-16 0:00,Frt32852,periodo19,52.2
2024-06-16 0:00,Frt32852,periodo20,59.69
2024-06-16 0:00,Frt32852,periodo21,64.34
2024-06-16 0:00,Frt32852,periodo22,60.38
2024-06-16 0:00,Frt32852,periodo23,49.9
2024-06-16 0:00,Frt32852,periodo24,53.44
2024-06-16 0:00,Frt32694,periodo01,52.28
2024-06-16 0:00,Frt32694,periodo02,52.01
2024-06-16 0:00,Frt32694,periodo03,39.75
2024-06-16 0:00,Frt32694,periodo04,56.01
2024-06-16 0:00,Frt32694,periodo05,50.59
2024-06-16 0:00,Frt32694,periodo06,56.69
2024-06-16 0:00,Frt32694,periodo07,62.5
2024-06-16 0:00,Frt32694,periodo08,61.72
2024-06-16 0:00,Frt32694,periodo09,65.43
2024-06-16 0:00,Frt32694,periodo10,63.58
2024-06-16 0:00,Frt32694,periodo11,63.53
2024-06-16 0:00,Frt32694,periodo12,58.27
2024-06-16 0:00,Frt32694,periodo13,57.37
2024-06-16 0:00,Frt32694,periodo14,59.17
2024-06-16 0:00,Frt32694,periodo15,57.43
2024-06-16 0:00,Frt32694,periodo16,56.75
2024-06-16 0:00,Frt32694,periodo17,57.03
2024-06-16 0:00,Frt32694,periodo18,56.12
2024-06-16 0:00,Frt32694,periodo19,55.45
2024-06-16 0:00,Frt32694,periodo20,57.43
2024-06-16 0:00,Frt32694,periodo21,55.72
2024-06-16 0:00,Frt32694,periodo22,61.27
2024-06-16 0:00,Frt32694,periodo23,64.31
2024-06-16 0:00,Frt32694,periodo24,57.93
2024-06-16 0:00,Frt52506,periodo01,41.66
2024-06-16 0:00,Frt52506,periodo02,37.18
2024-06-16 0:00,Frt52506,periodo03,38.89
2024-06-16 0:00,Frt52506,periodo04,41.15
2024-06-16 0:00,Frt52506,periodo05,39.9
2024-06-16 0:00,Frt52506,periodo06,38.29
2024-06-16 0:00,Frt52506,periodo07,41.56
2024-06-16 0:00,Frt52506,periodo08,38.89
2024-06-16 0:00,Frt52506,periodo09,30.43
2024-06-16 0:00,Frt52506,periodo10,29.97
2024-06-16 0:00,Frt52506,periodo11,58.93
2024-06-16 0:00,Frt52506,periodo12,60.96
2024-06-16 0:00,Frt52506,periodo13,47.61
2024-06-16 0:00,Frt52506,periodo14,56.76
2024-06-16 0:00,Frt52506,periodo15,31.17
2024-06-16 0:00,Frt52506,periodo16,51.03
2024-06-16 0:00,Frt52506,periodo17,68.67
2024-06-16 0:00,Frt52506,periodo18,72.6
2024-06-16 0:00,Frt52506,periodo19,58.74
2024-06-16 0:00,Frt52506,periodo20,61.75
2024-06-16 0:00,Frt52506,periodo21,55.19
2024-06-16 0:00,Frt52506,periodo22,41.52
2024-06-16 0:00,Frt52506,periodo23,39.02
2024-06-16 0:00,Frt52506,periodo24,40.59
2024-06-16 0:00,Frt32772,periodo01,43.3
2024-06-16 0:00,Frt32772,periodo02,47.3
2024-06-16 0:00,Frt32772,periodo03,44.63
2024-06-16 0:00,Frt32772,periodo04,42.02
2024-06-16 0:00,Frt32772,periodo05,45.01
2024-06-16 0:00,Frt32772,periodo06,41.3
2024-06-16 0:00,Frt32772,periodo07,39.45
2024-06-16 0:00,Frt32772,periodo08,39.07
2024-06-16 0:00,Frt32772,periodo09,32.31
2024-06-16 0:00,Frt32772,periodo10,22.41
2024-06-16 0:00,Frt32772,periodo11,30.98
2024-06-16 0:00,Frt32772,periodo12,59.1
2024-06-16 0:00,Frt32772,periodo13,54.29
2024-06-16 0:00,Frt32772,periodo14,37.12
2024-06-16 0:00,Frt32772,periodo15,46.77
2024-06-16 0:00,Frt32772,periodo16,48.68
2024-06-16 0:00,Frt32772,periodo17,51.87
2024-06-16 0:00,Frt32772,periodo18,62.91
2024-06-16 0:00,Frt32772,periodo19,63.81
2024-06-16 0:00,Frt32772,periodo20,59.43
2024-06-16 0:00,Frt32772,periodo21,48.96
2024-06-16 0:00,Frt32772,periodo22,43.4
2024-06-16 0:00,Frt32772,periodo23,45.11
2024-06-16 0:00,Frt32772,periodo24,45.16
2024-06-16 0:00,Frt32318,periodo01,57.67
2024-06-16 0:00,Frt32318,periodo02,52.39
2024-06-16 0:00,Frt32318,periodo03,59.72
2024-06-16 0:00,Frt32318,periodo04,38.88
2024-06-16 0:00,Frt32318,periodo05,41.87
2024-06-16 0:00,Frt32318,periodo06,41.06
2024-06-16 0:00,Frt32318,periodo07,39.07
2024-06-16 0:00,Frt32318,periodo08,49.01
2024-06-16 0:00,Frt32318,periodo09,44.06
2024-06-16 0:00,Frt32318,periodo10,50.15
2024-06-16 0:00,Frt32318,periodo11,59.0
2024-06-16 0:00,Frt32318,periodo12,53.01
2024-06-16 0:00,Frt32318,periodo13,21.56
2024-06-16 0:00,Frt32318,periodo14,68.04
2024-06-16 0:00,Frt32318,periodo15,67.38
2024-06-16 0:00,Frt32318,periodo16,64.52
2024-06-16 0:00,Frt32318,periodo17,80.32
2024-06-16 0:00,Frt32318,periodo18,97.83
2024-06-16 0:00,Frt32318,periodo19,99.07
2024-06-16 0:00,Frt32318,periodo20,84.37
2024-06-16 0:00,Frt32318,periodo21,50.11
2024-06-16 0:00,Frt32318,periodo22,47.49
2024-06-16 0:00,Frt32318,periodo23,53.63
2024-06-16 0:00,Frt32318,periodo24,36.73
2024-06-16 0:00,Frt36038,periodo01,97.45
2024-06-16 0:00,Frt36038,periodo02,95.83
2024-06-16 0:00,Frt36038,periodo03,96.52
2024-06-16 0:00,Frt36038,periodo04,96.75
2024-06-16 0:00,Frt36038,periodo05,96.06
2024-06-16 0:00,Frt36038,periodo06,94.67
2024-06-16 0:00,Frt36038,periodo07,86.59
2024-06-16 0:00,Frt36038,periodo08,87.75
2024-06-16 0:00,Frt36038,periodo09,88.9
2024-06-16 0:00,Frt36038,periodo10,93.29
2024-06-16 0:00,Frt36038,periodo11,91.9
2024-06-16 0:00,Frt36038,periodo12,97.21
2024-06-16 0:00,Frt36038,periodo13,99.06
2024-06-16 0:00,Frt36038,periodo14,98.37
2024-06-16 0:00,Frt36038,periodo15,100.45
2024-06-16 0:00,Frt36038,periodo16,99.06
2024-06-16 0:00,Frt36038,periodo17,97.68
2024-06-16 0:00,Frt36038,periodo18,95.83
2024-06-16 0:00,Frt36038,periodo19,92.83
2024-06-16 0:00,Frt36038,periodo20,92.37
2024-06-16 0:00,Frt36038,periodo21,91.9
2024-06-16 0:00,Frt36038,periodo22,92.13
2024-06-16 0:00,Frt36038,periodo23,90.52
2024-06-16 0:00,Frt36038,periodo24,90.06
2024-06-16 0:00,Frt47538,periodo01,301.88
2024-06-16 0:00,Frt47538,periodo02,297.46
2024-06-16 0:00,Frt47538,periodo03,282.46
2024-06-16 0:00,Frt47538,periodo04,273.63
2024-06-16 0:00,Frt47538,periodo05,278.05
2024-06-16 0:00,Frt47538,periodo06,286.87
2024-06-16 0:00,Frt47538,periodo07,271.84
2024-06-16 0:00,Frt47538,periodo08,280.44
2024-06-16 0:00,Frt47538,periodo09,227.98
2024-06-16 0:00,Frt47538,periodo10,268.76
2024-06-16 0:00,Frt47538,periodo11,319.89
2024-06-16 0:00,Frt47538,periodo12,313.1
2024-06-16 0:00,Frt47538,periodo13,331.2
2024-06-16 0:00,Frt47538,periodo14,323.29
2024-06-16 0:00,Frt47538,periodo15,325.23
2024-06-16 0:00,Frt47538,periodo16,311.94
2024-06-16 0:00,Frt47538,periodo17,309.18
2024-06-16 0:00,Frt47538,periodo18,292.9
2024-06-16 0:00,Frt47538,periodo19,293.93
2024-06-16 0:00,Frt47538,periodo20,292.17
2024-06-16 0:00,Frt47538,periodo21,287.75
2024-06-16 0:00,Frt47538,periodo22,280.69
2024-06-16 0:00,Frt47538,periodo23,279.81
2024-06-16 0:00,Frt47538,periodo24,266.57
2024-06-16 0:00,Frt32768,periodo01,81.8
2024-06-16 0:00,Frt32768,periodo02,79.94
2024-06-16 0:00,Frt32768,periodo03,78.8
2024-06-16 0:00,Frt32768,periodo04,83.08
2024-06-16 0:00,Frt32768,periodo05,83.08
2024-06-16 0:00,Frt32768,periodo06,81.94
2024-06-16 0:00,Frt32768,periodo07,81.37
2024-06-16 0:00,Frt32768,periodo08,98.07
2024-06-16 0:00,Frt32768,periodo09,149.89
2024-06-16 0:00,Frt32768,periodo10,161.31
2024-06-16 0:00,Frt32768,periodo11,250.67
2024-06-16 0:00,Frt32768,periodo12,291.5
2024-06-16 0:00,Frt32768,periodo13,284.22
2024-06-16 0:00,Frt32768,periodo14,279.93
2024-06-16 0:00,Frt32768,periodo15,281.36
2024-06-16 0:00,Frt32768,periodo16,275.37
2024-06-16 0:00,Frt32768,periodo17,267.8
2024-06-16 0:00,Frt32768,periodo18,268.94
2024-06-16 0:00,Frt32768,periodo19,266.37
2024-06-16 0:00,Frt32768,periodo20,142.61
2024-06-16 0:00,Frt32768,periodo21,133.47
2024-06-16 0:00,Frt32768,periodo22,108.06
2024-06-16 0:00,Frt32768,periodo23,84.51
2024-06-16 0:00,Frt32768,periodo24,85.51
2024-06-16 0:00,Frt39089,periodo01,109.15
2024-06-16 0:00,Frt39089,periodo02,112.37
2024-06-16 0:00,Frt39089,periodo03,110.85
2024-06-16 0:00,Frt39089,periodo04,112.0
2024-06-16 0:00,Frt39089,periodo05,109.25
2024-06-16 0:00,Frt39089,periodo06,110.07
2024-06-16 0:00,Frt39089,periodo07,113.11
2024-06-16 0:00,Frt39089,periodo08,118.98
2024-06-16 0:00,Frt39089,periodo09,114.08
2024-06-16 0:00,Frt39089,periodo10,120.48
2024-06-16 0:00,Frt39089,periodo11,120.32
2024-06-16 0:00,Frt39089,periodo12,117.37
2024-06-16 0:00,Frt39089,periodo13,115.61
2024-06-16 0:00,Frt39089,periodo14,118.87
2024-06-16 0:00,Frt39089,periodo15,119.33
2024-06-16 0:00,Frt39089,periodo16,117.97
2024-06-16 0:00,Frt39089,periodo17,114.98
2024-06-16 0:00,Frt39089,periodo18,116.51
2024-06-16 0:00,Frt39089,periodo19,117.69
2024-06-16 0:00,Frt39089,periodo20,117.01
2024-06-16 0:00,Frt39089,periodo21,112.88
2024-06-16 0:00,Frt39089,periodo22,116.3
2024-06-16 0:00,Frt39089,periodo23,114.27
2024-06-16 0:00,Frt39089,periodo24,113.01
2024-06-16 0:00,Frt45174,periodo01,54.05
2024-06-16 0:00,Frt45174,periodo02,55.06
2024-06-16 0:00,Frt45174,periodo03,54.01
2024-06-16 0:00,Frt45174,periodo04,54.09
2024-06-16 0:00,Frt45174,periodo05,52.78
2024-06-16 0:00,Frt45174,periodo06,52.25
2024-06-16 0:00,Frt45174,periodo07,52.05
2024-06-16 0:00,Frt45174,periodo08,54.21
2024-06-16 0:00,Frt45174,periodo09,54.83
2024-06-16 0:00,Frt45174,periodo10,57.42
2024-06-16 0:00,Frt45174,periodo11,62.21
2024-06-16 0:00,Frt45174,periodo12,64.19
2024-06-16 0:00,Frt45174,periodo13,65.97
2024-06-16 0:00,Frt45174,periodo14,68.5
2024-06-16 0:00,Frt45174,periodo15,68.8
2024-06-16 0:00,Frt45174,periodo16,67.32
2024-06-16 0:00,Frt45174,periodo17,63.27
2024-06-16 0:00,Frt45174,periodo18,60.68
2024-06-16 0:00,Frt45174,periodo19,58.27
2024-06-16 0:00,Frt45174,periodo20,57.84
2024-06-16 0:00,Frt45174,periodo21,57.09
2024-06-16 0:00,Frt45174,periodo22,56.92
2024-06-16 0:00,Frt45174,periodo23,56.06
2024-06-16 0:00,Frt45174,periodo24,55.5
2024-06-16 0:00,Frt39087,periodo01,65.72
2024-06-16 0:00,Frt39087,periodo02,62.06
2024-06-16 0:00,Frt39087,periodo03,64.5
2024-06-16 0:00,Frt39087,periodo04,62.74
2024-06-16 0:00,Frt39087,periodo05,63.28
2024-06-16 0:00,Frt39087,periodo06,64.77
2024-06-16 0:00,Frt39087,periodo07,79.94
2024-06-16 0:00,Frt39087,periodo08,82.68
2024-06-16 0:00,Frt39087,periodo09,85.31
2024-06-16 0:00,Frt39087,periodo10,83.78
2024-06-16 0:00,Frt39087,periodo11,86.65
2024-06-16 0:00,Frt39087,periodo12,86.53
2024-06-16 0:00,Frt39087,periodo13,87.57
2024-06-16 0:00,Frt39087,periodo14,85.59
2024-06-16 0:00,Frt39087,periodo15,84.69
2024-06-16 0:00,Frt39087,periodo16,83.5
2024-06-16 0:00,Frt39087,periodo17,87.72
2024-06-16 0:00,Frt39087,periodo18,84.29
2024-06-16 0:00,Frt39087,periodo19,86.59
2024-06-16 0:00,Frt39087,periodo20,81.98
2024-06-16 0:00,Frt39087,periodo21,83.43
2024-06-16 0:00,Frt39087,periodo22,67.44
2024-06-16 0:00,Frt39087,periodo23,60.53
2024-06-16 0:00,Frt39087,periodo24,59.62
2024-06-16 0:00,Frt52294,periodo01,52.58
2024-06-16 0:00,Frt52294,periodo02,47.06
2024-06-16 0:00,Frt52294,periodo03,50.06
2024-06-16 0:00,Frt52294,periodo04,54.34
2024-06-16 0:00,Frt52294,periodo05,46.2
2024-06-16 0:00,Frt52294,periodo06,25.17
2024-06-16 0:00,Frt52294,periodo07,24.7
2024-06-16 0:00,Frt52294,periodo08,38.4
2024-06-16 0:00,Frt52294,periodo09,34.83
2024-06-16 0:00,Frt52294,periodo10,41.87
2024-06-16 0:00,Frt52294,periodo11,39.45
2024-06-16 0:00,Frt52294,periodo12,38.69
2024-06-16 0:00,Frt52294,periodo13,41.73
2024-06-16 0:00,Frt52294,periodo14,41.35
2024-06-16 0:00,Frt52294,periodo15,40.21
2024-06-16 0:00,Frt52294,periodo16,33.36
2024-06-16 0:00,Frt52294,periodo17,38.92
2024-06-16 0:00,Frt52294,periodo18,32.59
2024-06-16 0:00,Frt52294,periodo19,37.69
2024-06-16 0:00,Frt52294,periodo20,69.04
2024-06-16 0:00,Frt52294,periodo21,64.76
2024-06-16 0:00,Frt52294,periodo22,63.38
2024-06-16 0:00,Frt52294,periodo23,63.9
2024-06-16 0:00,Frt52294,periodo24,58.05
2024-06-16 0:00,Frt33576,periodo01,24.48
2024-06-16 0:00,Frt33576,periodo02,24.79
2024-06-16 0:00,Frt33576,periodo03,24.79
2024-06-16 0:00,Frt33576,periodo04,24.87
2024-06-16 0:00,Frt33576,periodo05,25.34
2024-06-16 0:00,Frt33576,periodo06,24.91
2024-06-16 0:00,Frt33576,periodo07,24.75
2024-06-16 0:00,Frt33576,periodo08,23.58
2024-06-16 0:00,Frt33576,periodo09,24.6
2024-06-16 0:00,Frt33576,periodo10,24.44
2024-06-16 0:00,Frt33576,periodo11,27.74
2024-06-16 0:00,Frt33576,periodo12,35.78
2024-06-16 0:00,Frt33576,periodo13,24.6
2024-06-16 0:00,Frt33576,periodo14,24.36
2024-06-16 0:00,Frt33576,periodo15,24.36
2024-06-16 0:00,Frt33576,periodo16,23.66
2024-06-16 0:00,Frt33576,periodo17,23.77
2024-06-16 0:00,Frt33576,periodo18,41.35
2024-06-16 0:00,Frt33576,periodo19,49.31
2024-06-16 0:00,Frt33576,periodo20,49.67
2024-06-16 0:00,Frt33576,periodo21,50.53
2024-06-16 0:00,Frt33576,periodo22,51.16
2024-06-16 0:00,Frt33576,periodo23,52.76
2024-06-16 0:00,Frt33576,periodo24,55.98
2024-06-16 0:00,Frt51757,periodo01,534.66
2024-06-16 0:00,Frt51757,periodo02,484.64
2024-06-16 0:00,Frt51757,periodo03,414.12
2024-06-16 0:00,Frt51757,periodo04,287.9
2024-06-16 0:00,Frt51757,periodo05,387.38
2024-06-16 0:00,Frt51757,periodo06,210.32
2024-06-16 0:00,Frt51757,periodo07,340.83
2024-06-16 0:00,Frt51757,periodo08,307.02
2024-06-16 0:00,Frt51757,periodo09,376.57
2024-06-16 0:00,Frt51757,periodo10,495.45
2024-06-16 0:00,Frt51757,periodo11,574.42
2024-06-16 0:00,Frt51757,periodo12,687.2
2024-06-16 0:00,Frt51757,periodo13,714.21
2024-06-16 0:00,Frt51757,periodo14,697.86
2024-06-16 0:00,Frt51757,periodo15,733.89
2024-06-16 0:00,Frt51757,periodo16,779.19
2024-06-16 0:00,Frt51757,periodo17,767.69
2024-06-16 0:00,Frt51757,periodo18,750.93
2024-06-16 0:00,Frt51757,periodo19,750.51
2024-06-16 0:00,Frt51757,periodo20,753.98
2024-06-16 0:00,Frt51757,periodo21,752.59
2024-06-16 0:00,Frt51757,periodo22,772.54
2024-06-16 0:00,Frt51757,periodo23,758.69
