Fecha,AGENTE,CodFronteraDDV,ValorLBC
2024-06-03,SXMC,Frt36400,0.0
2024-06-03,SXMC,Frt31618,2109.0
2024-06-03,SXMC,Frt52629,1136.0
2024-06-03,XEMC,Frt45194,1425.96
2024-06-03,XEMC,Frt45194,1395.36
2024-06-03,XEMC,Frt45194,1642.2
2024-06-03,XEMC,Frt45194,1249.39
2024-06-03,SXMC,Frt52630,1919.0
2024-06-03,SXMC,Frt31619,2079.0
2024-06-03,SXMC,Frt31805,1470.0
2024-06-03,SXMC,Frt32087,962.0
2024-06-03,SXMC,Frt32884,1656.0
2024-06-03,SXMC,Frt52641,3413.0
2024-06-03,SXMC,Frt32034,2197.0
2024-06-03,XEMC,Frt45509,2192.38
2024-06-03,SXMC,Frt38326,2470.0
2024-06-03,SXMC,Frt53783,604.0
2024-06-03,SXMC,Frt33368,25089.0
2024-06-03,SXMC,Frt31594,3568.0
2024-06-03,SXMC,Frt38323,2049.0
2024-06-03,SXMC,Frt52484,11981.0
2024-06-03,SXMC,Frt31804,2566.0
2024-06-03,XEMC,Frt45081,0.0
2024-06-03,XEMC,Frt45189,3504.21
2024-06-03,SXMC,Frt31270,4862.0
2024-06-03,SXMC,Frt45209,5154.0
2024-06-03,SXMC,Frt35146,6322.0
2024-06-03,SINC,Frt42036,0.0
2024-06-03,AXLC,Frt50891,10078.62
2024-06-03,AXLC,Frt52480,0.0
2024-06-03,SXMC,Frt31252,7787.0
2024-06-03,XEMC,Frt45193,1454.11
2024-06-03,SXMC,Frt32090,1457.0
2024-06-03,XEMC,Frt45086,2891.7
2024-06-03,SXMC,Frt32346,934.0
2024-06-03,SXMC,Frt32037,1345.0
2024-06-03,XEMC,Frt45064,0.0
2024-06-03,SINC,Frt51123,0.0
2024-06-03,SXMC,Frt31288,4454.0
2024-06-03,SXMC,Frt45210,3393.0
2024-06-03,AXLC,Frt46170,5351.94
2024-06-03,SXMC,Frt32026,1237.0
2024-06-03,SXMC,Frt32088,1567.0
2024-06-03,SXMC,Frt32134,1391.0
2024-06-03,SXMC,Frt32600,1551.0
2024-06-03,SXMC,Frt47625,9300.0
2024-06-03,SXMC,Frt31597,2615.0
2024-06-03,SINC,Frt51122,0.0
2024-06-03,XEMC,Frt36500,4236.77
2024-06-03,SXMC,Frt50133,0.0
2024-06-03,SXMC,Frt32032,898.0
2024-06-03,SXMC,Frt52384,2377.0
2024-06-03,SXMC,Frt31617,2541.0
2024-06-03,SXMC,Frt31615,4912.0
2024-06-03,SXMC,Frt32027,0.0
2024-06-03,SXMC,Frt52633,1153.0
2024-06-03,SINC,Frt39791,76698.08
2024-06-03,SXMC,Frt36765,0.0
2024-06-03,SXMC,Frt35787,12685.0
2024-06-03,SXMC,Frt50731,30123.0
2024-06-03,XEMC,Frt45097,0.0
2024-06-03,SXMC,Frt32321,662.0
2024-06-03,SINC,Frt38052,1532.45
2024-06-03,XEMC,Frt36623,4525.23
2024-06-03,SINC,Frt32883,2885.59
2024-06-03,SINC,Frt38049,1719.16
2024-06-03,SINC,Frt37125,2104.17
2024-06-03,SXMC,Frt32181,892.0
2024-06-03,XEMC,Frt45085,3390.48
2024-06-03,SXMC,Frt32274,3019.0
2024-06-03,SXMC,Frt46389,8569.0
2024-06-03,SXMC,Frt31307,4340.0
2024-06-03,SXMC,Frt37959,2050.0
2024-06-03,SXMC,Frt52628,1504.0
2024-06-03,XEMC,Frt36605,4574.8
2024-06-03,SXMC,Frt51740,0.0
2024-06-03,XEMC,Frt36498,6368.78
2024-06-03,SXMC,Frt43098,10358.0
2024-06-03,SINC,Frt32707,10433.02
2024-06-03,XEMC,Frt47194,28651.19
2024-06-03,SXMC,Frt31305,4348.0
2024-06-03,SINC,Frt34084,24647.72
2024-06-03,SXMC,Frt31277,4590.0
2024-06-03,AXLC,Frt46174,0.0
2024-06-03,SINC,Frt32706,86384.73
2024-06-03,XEMC,Frt33219,103676.88
2024-06-03,SXMC,Frt32273,2016.0
2024-06-03,SXMC,Frt32240,1245.0
2024-06-03,XEMC,Frt55627,1372.92
2024-06-03,SXMC,Frt32239,3876.0
2024-06-03,SINC,Frt33036,13593.75
2024-06-03,XEMC,Frt45161,2561.22
2024-06-03,XEMC,Frt45095,2746.86
2024-06-03,SXMC,Frt32322,2834.0
2024-06-03,SINC,Frt37143,2479.73
2024-06-03,XEMC,Frt45194,1425.96
2024-06-03,XEMC,Frt55619,1994.1
2024-06-03,SINC,Frt54130,0.0
2024-06-03,SXMC,Frt32241,5368.0
2024-06-03,SINC,Frt32931,3584.65
2024-06-03,SXMC,Frt32733,16943.0
2024-06-03,SXMC,Frt45212,4828.0
2024-06-03,SXMC,Frt38325,3016.0
2024-06-03,SXMC,Frt38324,3337.0
2024-06-03,SXMC,Frt36759,1042.0
2024-06-03,SXMC,Frt29842,11372.0
2024-06-03,SXMC,Frt45218,3044.0
2024-06-03,SXMC,Frt30291,0.0
2024-06-03,XEMC,Frt45166,1242.36
2024-06-03,SXMC,Frt44914,0.0
2024-06-03,SINC,Frt29514,0.0
2024-06-03,SXMC,Frt56473,0.0
2024-06-03,SXMC,Frt37759,1385.0
2024-06-03,XEMC,Frt36642,2615.28
2024-06-03,SXMC,Frt33442,887.0
2024-06-03,SXMC,Frt37756,1377.0
2024-06-03,SXMC,Frt55821,0.0
2024-06-03,SXMC,Frt34218,1601.0
2024-06-03,XEMC,Frt36646,1304.58
2024-06-03,XEMC,Frt36615,4918.64
2024-06-03,SXMC,Frt45220,3052.0
2024-06-03,SXMC,Frt31272,4285.0
2024-06-03,SXMC,Frt49924,3802.0
2024-06-03,SXMC,Frt36767,1965.0
2024-06-03,XEMC,Frt45173,833.95
2024-06-03,XEMC,Frt45088,3430.26
2024-06-03,AXLC,Frt30974,0.0
2024-06-03,SXMC,Frt31451,51327.0
2024-06-03,SXMC,Frt31268,5964.0
2024-06-03,SXMC,Frt45221,2183.0
2024-06-03,SXMC,Frt52636,3827.0
2024-06-03,SINC,Frt45546,0.0
2024-06-03,SXMC,Frt33209,1673.0
2024-06-03,SXMC,Frt43221,0.0
2024-06-03,SINC,Frt36409,2134.7
2024-06-03,XEMC,Frt52367,1722.98
2024-06-03,SINC,Frt36408,2941.68
2024-06-03,SINC,Frt29410,0.0
2024-06-03,XEMC,Frt36645,850.88
2024-06-03,SXMC,Frt31309,3729.0
2024-06-03,SXMC,Frt31382,4037.0
2024-06-03,SINC,Frt29411,655620.5
2024-06-03,SXMC,Frt56559,0.0
2024-06-03,SXMC,Frt50676,2116.0
2024-06-03,AXLC,Frt37034,0.0
2024-06-03,AXLC,Frt40477,0.0
2024-06-03,XEMC,Frt45096,2457.18
2024-06-03,XEMC,Frt45199,1527.96
2024-06-03,XEMC,Frt56438,0.0
2024-06-03,SINC,Frt47627,19886.84
2024-06-03,SXMC,Frt38321,0.0
2024-06-03,SXMC,Frt31273,5147.0
2024-06-03,SXMC,Frt52626,4431.0
2024-06-03,SXMC,Frt32769,2099.0
2024-06-03,SXMC,Frt38320,4459.0
2024-06-03,SINC,Frt42246,0.0
2024-06-03,XEMC,Frt45098,1320.59
2024-06-03,SXMC,Frt52625,1812.0
2024-06-03,XEMC,Frt45163,1932.71
2024-06-03,SXMC,Frt32844,1179.0
2024-06-03,SINC,Frt36683,888.77
2024-06-03,SINC,Frt37117,2382.77
2024-06-03,SINC,Frt37719,783.03
2024-06-03,XEMC,Frt45156,1782.85
2024-06-03,XEMC,Frt36499,4386.1
2024-06-03,SXMC,Frt32846,1880.0
2024-06-03,SINC,Frt32705,19951.03
2024-06-03,SINC,Frt44166,0.0
2024-06-03,SXMC,Frt32390,1034.0
2024-06-03,SXMC,Frt32391,1202.0
2024-06-03,XEMC,Frt45171,1368.53
2024-06-03,XEMC,Frt51157,853.02
2024-06-03,SXMC,Frt50772,0.0
2024-06-03,SXMC,Frt50772,18378.0
2024-06-03,SXMC,Frt50772,15350.0
2024-06-03,SXMC,Frt50772,18230.0
2024-06-03,SXMC,Frt50772,17993.0
2024-06-03,SXMC,Frt50772,17416.0
2024-06-03,SXMC,Frt50772,17232.0
2024-06-03,SXMC,Frt50772,0.0
2024-06-03,XEMC,Frt51160,0.0
2024-06-03,XEMC,Frt51162,1623.02
2024-06-03,AXLC,Frt52807,610.98
2024-06-03,SXMC,Frt50772,0.0
2024-06-03,SINC,Frt31083,1669.48
2024-06-03,SXMC,Frt30189,0.0
2024-06-03,XEMC,Frt56444,0.0
2024-06-03,XEMC,Frt36302,5411.81
2024-06-03,XEMC,Frt33221,26027.34
2024-06-03,XEMC,Frt55616,0.0
2024-06-03,AXLC,Frt46566,0.0
2024-06-03,SINC,Frt50877,0.0
2024-06-03,AXLC,Frt50886,0.0
2024-06-03,SXMC,Frt51050,0.0
2024-06-03,SINC,Frt39360,0.0
2024-06-03,SXMC,Frt33264,0.0
2024-06-03,XEMC,Frt55785,0.0
2024-06-03,XEMC,Frt55784,0.0
2024-06-03,XEMC,Frt49034,0.0
2024-06-03,SINC,Frt31166,5763.5
2024-06-03,SINC,Frt54190,2058.83
2024-06-03,XEMC,Frt39837,63479.7
2024-06-03,XEMC,Frt33222,217570.08
2024-06-03,SXMC,Frt29464,103681.0
2024-06-03,SXMC,Frt33210,3060.0
2024-06-03,SINC,Frt29693,0.0
2024-06-03,XEMC,Frt45061,7287.49
2024-06-03,SXMC,Frt33296,2736.0
2024-06-03,SXMC,Frt33291,619.0
2024-06-03,SXMC,Frt33294,1299.0
2024-06-03,SXMC,Frt33290,5584.0
2024-06-03,SXMC,Frt33289,1306.0
2024-06-03,SXMC,Frt33295,1964.0
2024-06-03,SXMC,Frt33293,1065.0
2024-06-03,SINC,Frt31127,1721.06
2024-06-03,SINC,Frt31071,2197.64
2024-06-03,SXMC,Frt55965,0.0
2024-06-03,XEMC,Frt50638,0.0
2024-06-03,AXLC,Frt52700,3111.0
2024-06-03,XEMC,Frt36686,1153.41
2024-06-03,XEMC,Frt36636,3264.2
2024-06-03,XEMC,Frt36637,2556.12
2024-06-03,SXMC,Frt36402,2350.0
2024-06-03,SXMC,Frt32656,2597.0
2024-06-03,SXMC,Frt32659,5395.0
2024-06-03,XEMC,Frt47560,4270.74
2024-06-03,XEMC,Frt36065,5868.06
2024-06-03,XEMC,Frt54278,1574.67
2024-06-03,XEMC,Frt54212,5705.68
2024-06-03,XEMC,Frt33577,1008.57
2024-06-03,XEMC,Frt45060,7961.1
2024-06-03,SXMC,Frt47388,0.0
2024-06-03,SINC,Frt31162,9906.47
2024-06-03,SINC,Frt31167,6914.66
2024-06-03,XEMC,Frt36658,820.08
2024-06-03,SINC,Frt31082,1243.04
2024-06-03,XEMC,Frt46801,11491.22
2024-06-03,SXMC,Frt33364,1870.0
2024-06-03,AXLC,Frt50836,332.52
2024-06-03,XEMC,Frt51170,4814.7
2024-06-03,XEMC,Frt54930,4031.85
2024-06-03,SINC,Frt31179,3089.37
2024-06-03,XEMC,Frt45094,0.0
2024-06-03,XEMC,Frt45083,3784.2
2024-06-03,XEMC,Frt45063,0.0
2024-06-03,AXLC,Frt30972,1097.52
2024-06-03,SXMC,Frt33363,4034.0
2024-06-03,SINC,Frt31177,3345.2
2024-06-03,SXMC,Frt31827,247125.0
2024-06-03,XEMC,Frt45058,9591.06
2024-06-03,XEMC,Frt54287,467.16
2024-06-03,XEMC,Frt36066,6291.46
2024-06-03,SINC,Frt50875,0.0
2024-06-03,SXMC,Frt33361,4832.0
2024-06-03,SINC,Frt37490,31267.81
2024-06-03,XEMC,Frt33573,1933.2
2024-06-03,SINC,Frt31074,2086.19
2024-06-03,SXMC,Frt55966,0.0
2024-06-03,SINC,Frt31170,2657.4
2024-06-03,SINC,Frt31174,1685.92
2024-06-03,SXMC,Frt32660,827.0
2024-06-03,SXMC,Frt32661,8525.0
2024-06-03,SXMC,Frt33362,1725.0
2024-06-03,XEMC,Frt47537,3765.02
2024-06-03,SXMC,Frt33365,2294.0
2024-06-03,SXMC,Frt38805,106058.0
2024-06-03,AXLC,Frt33227,3430.26
2024-06-03,XEMC,Frt36582,11612.7
2024-06-03,SINC,Frt34247,4361.17
2024-06-03,SXMC,Frt32360,3105.0
2024-06-03,SXMC,Frt43506,38333.0
2024-06-03,XEMC,Frt45178,1280.1
2024-06-03,XEMC,Frt55709,439.31
2024-06-03,SXMC,Frt32881,5739.0
2024-06-03,SXMC,Frt31300,0.0
2024-06-03,SXMC,Frt31620,4201.0
2024-06-03,SXMC,Frt33034,1376.0
2024-06-03,SXMC,Frt34795,2184.0
2024-06-03,SXMC,Frt32399,1178.0
2024-06-03,SXMC,Frt32396,2080.0
2024-06-03,SXMC,Frt32398,1438.0
2024-06-03,XEMC,Frt45079,18265.14
2024-06-03,SXMC,Frt32397,0.0
2024-06-03,SXMC,Frt52638,2783.0
2024-06-03,SXMC,Frt33035,1116.0
2024-06-03,SINC,Frt31034,0.0
2024-06-03,SXMC,Frt34854,1676.0
2024-06-03,SXMC,Frt33086,2015.0
2024-06-03,SXMC,Frt34856,1505.0
2024-06-03,SXMC,Frt31621,3083.0
2024-06-03,XEMC,Frt36617,3588.46
2024-06-03,SXMC,Frt32697,10491.0
2024-06-03,SXMC,Frt51051,0.0
2024-06-03,SXMC,Frt30838,0.0
2024-06-03,SXMC,Frt36456,0.0
2024-06-03,AXLC,Frt39959,44626.0
2024-06-03,SXMC,Frt31298,6319.0
2024-06-03,SINC,Frt50880,0.0
2024-06-03,SXMC,Frt52110,9519.0
2024-06-03,SXMC,Frt36763,1569.0
2024-06-03,XEMC,Frt45092,0.0
2024-06-03,SXMC,Frt31279,4353.0
2024-06-03,XEMC,Frt36614,3924.24
2024-06-03,AXLC,Frt51738,0.0
2024-06-03,SXMC,Frt44499,32085.0
2024-06-03,SXMC,Frt44499,32085.0
2024-06-03,SINC,Frt44686,37173.38
2024-06-03,SXMC,Frt38318,0.0
2024-06-03,SINC,Frt37491,51417.29
2024-06-03,SINC,Frt39874,0.0
2024-06-03,SXMC,Frt51422,0.0
2024-06-03,SXMC,Frt34406,89248.0
2024-06-03,SXMC,Frt31301,7295.0
2024-06-03,SXMC,Frt31182,8021.0
2024-06-03,SXMC,Frt31299,6733.0
2024-06-03,SXMC,Frt31296,18078.0
2024-06-03,SXMC,Frt29409,35333.0
2024-06-03,SINC,Frt38680,0.0
2024-06-03,SXMC,Frt43747,0.0
2024-06-03,SINC,Frt53531,0.0
2024-06-03,XEMC,Frt43417,0.0
2024-06-03,SXMC,Frt31311,4697.0
2024-06-03,SINC,Frt54128,0.0
2024-06-03,SINC,Frt42012,17309.51
2024-06-03,XEMC,Frt36502,6235.46
2024-06-03,SXMC,Frt36401,9874.0
2024-06-03,XEMC,Frt39830,55347.54
2024-06-03,SINC,Frt50770,0.0
2024-06-03,SINC,Frt52229,0.0
2024-06-03,XEMC,Frt29421,0.0
2024-06-03,SINC,Frt40252,0.0
2024-06-03,SXMC,Frt33437,1543.0
2024-06-03,XEMC,Frt51093,0.0
2024-06-03,SXMC,Frt47389,20162.0
2024-06-03,XEMC,Frt36651,2640.47
2024-06-03,XEMC,Frt36639,1696.83
2024-06-03,XEMC,Frt36656,3944.34
2024-06-03,XEMC,Frt36657,0.0
2024-06-03,XEMC,Frt36654,3739.01
2024-06-03,XEMC,Frt36644,1310.7
2024-06-03,XEMC,Frt36684,6021.16
2024-06-03,SINC,Frt53737,184.55
2024-06-03,SXMC,Frt51610,0.0
2024-06-03,XEMC,Frt55786,0.0
2024-06-03,SINC,Frt42011,1951.45
2024-06-03,SXMC,Frt31447,1944.0
2024-06-03,SXMC,Frt31441,2305.0
2024-06-03,SXMC,Frt31461,1759.0
2024-06-03,SXMC,Frt31445,3169.0
2024-06-03,SXMC,Frt31454,1913.0
2024-06-03,SXMC,Frt31442,3623.0
2024-06-03,SINC,Frt50879,0.0
2024-06-03,SXMC,Frt31500,1449.0
2024-06-03,SXMC,Frt37569,24539.0
2024-06-03,XEMC,Frt45084,0.0
2024-06-03,XEMC,Frt52907,0.0
2024-06-03,AXLC,Frt52415,0.0
2024-06-03,AXLC,Frt52541,7041.06
2024-06-03,SINC,Frt51611,0.0
2024-06-03,SXMC,Frt31302,8495.0
2024-06-03,SXMC,Frt31501,1361.0
2024-06-03,SXMC,Frt44499,32085.0
2024-06-03,SINC,Frt46040,0.0
2024-06-03,SXMC,Frt31439,3361.0
2024-06-03,SINC,Frt42476,0.0
2024-06-03,XEMC,Frt40524,11326.08
2024-06-03,XEMC,Frt52872,3433.32
2024-06-03,XEMC,Frt36634,16169.04
2024-06-03,AXLC,Frt52661,0.0
2024-06-03,SXMC,Frt46364,0.0
2024-06-03,SXMC,Frt31297,10153.0
2024-06-03,SXMC,Frt31448,1798.0
2024-06-03,SXMC,Frt31450,2025.0
2024-06-03,SINC,Frt51546,0.0
2024-06-03,SINC,Frt53736,0.0
2024-06-03,SXMC,Frt31449,1847.0
2024-06-03,SXMC,Frt31438,3697.0
2024-06-03,SXMC,Frt31380,2895.0
2024-06-03,SXMC,Frt31328,4330.0
2024-06-03,SXMC,Frt31443,1900.0
2024-06-03,SXMC,Frt31437,3418.0
2024-06-03,SINC,Frt29694,128086.2
2024-06-03,SXMC,Frt31455,2392.0
2024-06-03,AXLC,Frt37933,0.0
2024-06-03,SXMC,Frt52529,10606.0
2024-06-03,SXMC,Frt52529,10606.0
2024-06-03,SXMC,Frt32731,4049.0
2024-06-03,SXMC,Frt32847,682.0
2024-06-03,SINC,Frt53738,0.0
2024-06-03,SINC,Frt42013,0.0
2024-06-03,SXMC,Frt31314,5811.0
2024-06-03,SXMC,Frt52528,32335.0
2024-06-03,SINC,Frt57672,9964.11
2024-06-03,SXMC,Frt33439,1963.0
2024-06-03,XEMC,Frt45177,1525.92
2024-06-03,XEMC,Frt36501,3615.9
2024-06-03,XEMC,Frt40861,412.48
2024-06-03,XEMC,Frt36662,3358.86
2024-06-03,SXMC,Frt31275,6611.0
2024-06-03,SXMC,Frt52037,2419.0
2024-06-03,XEMC,Frt55863,0.0
2024-06-03,SXMC,Frt33208,0.0
2024-06-03,SXMC,Frt34242,1027.0
2024-06-03,XEMC,Frt52888,0.0
2024-06-03,SXMC,Frt32395,1851.0
2024-06-03,SINC,Frt31035,12132.94
2024-06-03,AXLC,Frt52660,0.0
2024-06-03,SXMC,Frt34859,2018.0
2024-06-03,SXMC,Frt37751,2678.0
2024-06-03,SXMC,Frt33212,2606.0
2024-06-03,SXMC,Frt34855,1262.0
2024-06-03,XEMC,Frt50659,0.0
2024-06-03,XEMC,Frt46184,1161.88
2024-06-03,XEMC,Frt45520,0.0
2024-06-03,XEMC,Frt45521,0.0
2024-06-03,XEMC,Frt45522,4091.63
2024-06-03,AXLC,Frt52674,0.0
2024-06-03,SXMC,Frt31286,3862.0
2024-06-03,SINC,Frt51054,0.0
2024-06-03,AXLC,Frt52654,0.0
2024-06-03,XEMC,Frt36660,3399.35
2024-06-03,SXMC,Frt31251,11195.0
2024-06-03,AXLC,Frt52666,0.0
2024-06-03,XEMC,Frt45192,0.0
2024-06-03,XEMC,Frt45078,5009.22
2024-06-03,XEMC,Frt45093,1650.36
2024-06-03,XEMC,Frt46904,0.0
2024-06-03,XEMC,Frt45090,0.0
2024-06-03,SXMC,Frt31269,5639.0
2024-06-03,SINC,Frt34231,3014.51
2024-06-03,SXMC,Frt33360,4564.0
2024-06-03,XEMC,Frt45168,0.0
2024-06-03,XEMC,Frt45159,1573.14
2024-06-03,SXMC,Frt52635,1307.0
2024-06-03,AXLC,Frt50774,1372.92
2024-06-03,SXMC,Frt54049,1032.0
2024-06-03,SXMC,Frt52385,7369.0
2024-06-03,SXMC,Frt32344,1984.0
2024-06-03,SXMC,Frt32345,3194.0
2024-06-03,SXMC,Frt45215,2993.0
2024-06-03,SXMC,Frt32347,1501.0
2024-06-03,XEMC,Frt45186,0.0
2024-06-03,SXMC,Frt49923,9352.0
2024-06-03,SXMC,Frt54944,2901.0
2024-06-03,SXMC,Frt32483,967.0
2024-06-03,XEMC,Frt56826,71936.03
2024-06-03,SINC,Frt32287,3478207.0
2024-06-03,SXMC,Frt45049,2081776.0
2024-06-03,SXMC,Frt45049,2081776.0
2024-06-03,SXMC,Frt45049,2081776.0
2024-06-03,SINC,Frt30349,340749.5
2024-06-03,SXMC,Frt45049,2081776.0
2024-06-03,SXMC,Frt45049,2081776.0
2024-06-03,AXLC,Frt50745,0.0
2024-06-03,AXLC,Frt50749,0.0
2024-06-03,SXMC,Frt51273,2969.0
2024-06-03,SXMC,Frt34228,1137.0
2024-06-03,AXLC,Frt50838,0.0
2024-06-03,XEMC,Frt37035,4268.7
2024-06-03,XEMC,Frt45165,902.7
2024-06-03,XEMC,Frt45089,2854.98
2024-06-03,AXLC,Frt30973,0.0
2024-06-03,XEMC,Frt45091,2352.52
2024-06-03,SXMC,Frt39834,23100.0
2024-06-03,XEMC,Frt45099,0.0
2024-06-03,XEMC,Frt45187,435.54
2024-06-03,XEMC,Frt45087,2596.81
2024-06-03,XEMC,Frt45160,1637.1
2024-06-03,XEMC,Frt46190,1112.41
2024-06-03,XEMC,Frt45154,1563.66
2024-06-03,XEMC,Frt45197,1987.36
2024-06-03,XEMC,Frt45180,0.0
2024-06-03,XEMC,Frt45183,1220.94
2024-06-03,SXMC,Frt51262,9309.0
2024-06-03,SXMC,Frt52640,1364.0
2024-06-03,XEMC,Frt45164,531.62
2024-06-03,XEMC,Frt56830,1286.01
2024-06-03,XEMC,Frt56841,1056.92
2024-06-03,SXMC,Frt34295,1928.0
2024-06-03,XEMC,Frt45185,730.32
2024-06-03,XEMC,Frt45172,0.0
2024-06-03,XEMC,Frt45167,1473.9
2024-06-03,SXMC,Frt33438,1245.0
2024-06-03,SXMC,Frt36768,858.0
2024-06-03,SXMC,Frt32848,953.0
2024-06-03,XEMC,Frt47554,1716.66
2024-06-03,SINC,Frt40369,0.0
2024-06-03,XEMC,Frt45196,0.0
2024-06-03,SXMC,Frt41808,0.0
2024-06-03,SXMC,Frt32348,1328.0
2024-06-03,SXMC,Frt32850,1579.0
2024-06-03,SXMC,Frt50674,1598.0
2024-06-03,SXMC,Frt37753,2304.0
2024-06-03,XEMC,Frt45184,691.66
2024-06-03,XEMC,Frt45198,2033.88
2024-06-03,SXMC,Frt50773,24367.0
2024-06-03,SINC,Frt53796,0.0
2024-06-03,XEMC,Frt45182,0.0
2024-06-03,XEMC,Frt45195,0.0
2024-06-03,XEMC,Frt45181,0.0
2024-06-03,SXMC,Frt31250,14645.0
2024-06-03,XEMC,Frt45176,1086.4
2024-06-03,XEMC,Frt45155,1442.28
2024-06-03,SXMC,Frt31440,3383.0
2024-06-03,SXMC,Frt30837,170814.0
2024-06-03,XEMC,Frt46612,1351.6
2024-06-03,SXMC,Frt45217,2703.0
2024-06-03,SXMC,Frt32141,1109.0
2024-06-03,SXMC,Frt32091,1738.0
2024-06-03,XEMC,Frt45157,1676.26
2024-06-03,XEMC,Frt45162,1468.8
2024-06-03,SXMC,Frt32276,1169.0
2024-06-03,SXMC,Frt32275,1260.0
2024-06-03,XEMC,Frt36613,2249.3
2024-06-03,SXMC,Frt39081,1297.0
2024-06-03,XEMC,Frt51900,0.0
2024-06-03,SXMC,Frt34065,1274.0
2024-06-03,XEMC,Frt36635,2060.4
2024-06-03,XEMC,Frt36641,390.66
2024-06-03,XEMC,Frt36638,0.0
2024-06-03,XEMC,Frt36649,1869.18
2024-06-03,SXMC,Frt32184,1716.0
2024-06-03,XEMC,Frt55712,29.17
2024-06-03,SINC,Frt31696,0.0
2024-06-03,SXMC,Frt42173,1784.0
2024-06-03,XEMC,Frt50954,12548.55
2024-06-03,XEMC,Frt55787,0.0
2024-06-03,XEMC,Frt55711,33.96
2024-06-03,XEMC,Frt55713,28.76
2024-06-03,XEMC,Frt55708,42.63
2024-06-03,XEMC,Frt55728,29.17
2024-06-03,XEMC,Frt55710,38.55
2024-06-03,XEMC,Frt55707,50.08
2024-06-03,XEMC,Frt36650,1179.42
2024-06-03,XEMC,Frt36685,306.1
2024-06-03,XEMC,Frt36652,2723.4
2024-06-03,XEMC,Frt46533,0.0
2024-06-03,SXMC,Frt34862,1168.0
2024-06-03,SXMC,Frt36479,35057.0
2024-06-03,XEMC,Frt55705,59.46
2024-06-03,XEMC,Frt45523,0.0
2024-06-03,XEMC,Frt55706,53.55
2024-06-03,XEMC,Frt50609,0.0
2024-06-03,XEMC,Frt51164,0.0
2024-06-03,XEMC,Frt51166,526.42
2024-06-03,SXMC,Frt52372,860.0
2024-06-03,SXMC,Frt49021,0.0
2024-06-03,SXMC,Frt32089,1355.0
2024-06-03,SXMC,Frt34852,1945.0
2024-06-03,SXMC,Frt32180,904.0
2024-06-03,SXMC,Frt32085,2830.0
2024-06-03,XEMC,Frt50637,0.0
2024-06-03,XEMC,Frt51158,0.0
2024-06-03,SINC,Frt34233,3580.38
2024-06-03,SXMC,Frt49019,5958.0
2024-06-03,SINC,Frt32885,128446.5
2024-06-03,SINC,Frt34230,1796.44
2024-06-03,XEMC,Frt45169,1013.68
2024-06-03,SXMC,Frt37754,2214.0
2024-06-03,SXMC,Frt31444,1833.0
2024-06-03,XEMC,Frt46531,0.0
2024-06-03,XEMC,Frt45074,4410.89
2024-06-03,SXMC,Frt32663,4456.0
2024-06-03,SXMC,Frt31306,6763.0
2024-06-03,SXMC,Frt52624,853.0
2024-06-03,SXMC,Frt32179,1052.0
2024-06-03,SXMC,Frt32277,1126.0
2024-06-03,SXMC,Frt52637,1039.0
2024-06-03,SXMC,Frt36818,1349.0
2024-06-03,XEMC,Frt52873,546.72
2024-06-03,XEMC,Frt52871,964.41
2024-06-03,XEMC,Frt52870,268.26
2024-06-03,XEMC,Frt52887,425.34
2024-06-03,XEMC,Frt52368,1144.64
2024-06-03,XEMC,Frt52874,193.49
2024-06-03,SXMC,Frt32392,1665.0
2024-06-03,SXMC,Frt37761,1378.0
2024-06-03,XEMC,Frt55726,26.62
2024-06-03,SXMC,Frt33358,1190.0
2024-06-03,XEMC,Frt36661,2745.84
2024-06-03,SXMC,Frt47096,84983.0
2024-06-03,SXMC,Frt32143,1362.0
2024-06-03,SXMC,Frt32478,1048.0
2024-06-03,SXMC,Frt32604,706.0
2024-06-03,SXMC,Frt32767,1115.0
2024-06-03,XEMC,Frt55727,26.72
2024-06-03,SXMC,Frt32851,4498.0
2024-06-03,SXMC,Frt37989,1335.0
2024-06-03,XEMC,Frt52908,1169.94
2024-06-03,XEMC,Frt38293,881.89
2024-06-03,XEMC,Frt36659,1774.8
2024-06-03,SXMC,Frt53786,0.0
2024-06-03,XEMC,Frt55720,23.56
2024-06-03,XEMC,Frt55717,27.74
2024-06-03,XEMC,Frt55719,23.66
2024-06-03,XEMC,Frt55714,27.74
2024-06-03,XEMC,Frt55718,24.48
2024-06-03,SINC,Frt53630,8709.19
2024-06-03,SXMC,Frt32601,1388.0
2024-06-03,PAXC,Frt53728,234.0
2024-06-03,PAXC,Frt53724,109.0
2024-06-03,PAXC,Frt53722,77.0
2024-06-03,PAXC,Frt53721,111.0
2024-06-03,XEMC,Frt50732,0.0
2024-06-03,PAXC,Frt53719,240.0
2024-06-03,SINC,Frt51404,0.0
2024-06-03,AXLC,Frt52861,0.0
2024-06-03,SXMC,Frt44499,32085.0
2024-06-03,SXMC,Frt32774,1114.0
2024-06-03,SXMC,Frt37374,835605.0
2024-06-03,SXMC,Frt37374,835605.0
2024-06-03,SXMC,Frt37374,835605.0
2024-06-03,SXMC,Frt37374,835605.0
2024-06-03,SXMC,Frt41730,1459.0
2024-06-03,SXMC,Frt32033,1016.0
2024-06-03,SXMC,Frt47750,4713.0
2024-06-03,XEMC,Frt56816,922.38
2024-06-03,SXMC,Frt52634,0.0
2024-06-03,SXMC,Frt32849,1332.0
