FECHA;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24
4/07/2024;104,5186204;188,5166204;105,1746204;104,5186204;105,1746204;188,5166204;188,5166204;198,5166204;207,5166204;207,5166204;207,5166204;207,5166204;207,5166204;207,5166204;207,5166204;207,5166204;207,5166204;207,5166204;207,5166204;708,5166204;234,4966204;207,5166204;207,5166204;198,5166204
5/07/2024;108,941874;108,941874;108,941874;108,941874;108,941874;108,941874;108,941874;108,941874;201,941874;201,941874;202,941874;202,941874;202,941874;202,941874;258,941874;258,941874;258,941874;202,941874;258,941874;708,941874;258,941874;258,941874;201,941874;108,941874
6/07/2024;105,5411405;109,5391405;107,2461405;109,5391405;109,5391405;109,5391405;109,5391405;109,5391405;109,5391405;109,5391405;109,5391405;189,5391405;189,5391405;189,5391405;189,5391405;189,5391405;189,5391405;189,5391405;204,5391405;259,5391405;204,5391405;189,5391405;189,5391405;189,5391405
7/07/2024;107,433382;107,433382;107,433382;107,433382;107,433382;107,433382;107,433382;104,849382;104,849382;104,849382;104,849382;107,433382;107,433382;107,433382;107,433382;107,433382;107,433382;203,847382;203,847382;203,847382;203,847382;203,847382;203,847382;203,847382
8/07/2024;105,7805847;104,7805847;104,7805847;104,7805847;105,7825847;105,7825847;105,7825847;109,7805847;109,7805847;109,7805847;198,7805847;198,7805847;198,7805847;198,7805847;198,7805847;199,2805847;199,2805847;198,7805847;199,2805847;909,7805847;281,2265847;198,7805847;198,7805847;198,7805847
9/07/2024;110,0205656;110,0205656;110,0205656;110,0205656;205,5205656;205,5205656;205,5205656;205,5205656;215,0205656;215,0205656;220,0205656;205,5205656;205,5205656;215,0205656;220,0205656;220,0205656;220,0205656;220,0205656;220,0205656;910,0205656;710,0205656;220,0205656;215,0205656;205,5205656
10/07/2024;130,5123204;130,5123204;110,5123204;130,5123204;130,5123204;130,5123204;130,5123204;130,5123204;130,5123204;130,5123204;130,5123204;255,5123204;198,5123204;255,5123204;260,5123204;260,5123204;260,5123204;255,5123204;260,5123204;710,5123204;260,5123204;260,5123204;255,5123204;179,5123204
11/07/2024;238,9851086;238,9851086;232,4851086;232,4851086;238,9851086;238,9851086;238,9851086;238,9851086;248,9851086;248,9851086;298,9851086;358,9851086;298,9851086;298,9851086;358,9851086;358,9851086;358,9851086;358,9851086;358,9851086;908,9851086;708,9851086;358,9851086;298,9851086;248,9851086
12/07/2024;248,0721126;249,0721126;248,0721126;248,0721126;249,0721126;249,0721126;249,0721126;249,0721126;298,0531126;298,0531126;298,0531126;298,0531126;298,0531126;298,0531126;298,0531126;298,0531126;359,0721126;359,0721126;359,0721126;359,0721126;359,0721126;359,0721126;298,0531126;298,0531126
13/07/2024;233,6696269;233,6696269;233,6696269;233,6696269;233,6696269;233,6696269;233,6696269;233,6696269;233,6696269;233,6696269;258,6696269;298,6506269;298,6506269;298,6506269;298,6506269;298,6506269;298,6506269;298,6506269;298,6696269;298,6696269;298,6696269;298,6696269;298,6506269;298,6506269
14/07/2024;230,5806578;230,5806578;230,5806578;230,5806578;230,5806578;230,5806578;230,5806578;229,5806578;229,5806578;229,5806578;229,5806578;230,5806578;230,5806578;230,5806578;230,5806578;230,5806578;230,5806578;230,5806578;230,5806578;233,3816578;230,5806578;230,5806578;230,5806578;230,5806578
15/07/2024;279,445304;219,445304;219,445304;219,445304;219,445304;219,445304;219,445304;279,445304;279,445304;279,445304;299,445304;302,445304;302,445304;302,445304;302,445304;304,445304;304,445304;304,445304;304,445304;409,445304;409,445304;304,445304;302,445304;302,445304
16/07/2024;253,509382;253,509382;253,509382;253,509382;253,509382;253,509382;253,509382;253,509382;258,509382;296,509382;296,509382;296,509382;296,509382;296,509382;296,509382;296,509382;308,509382;308,509382;413,509382;413,509382;308,509382;296,509382;296,509382;296,509382
17/07/2024;256,0259542;256,0259542;256,0259542;256,0259542;256,0259542;256,5259542;256,5259542;256,5259542;256,5259542;257,0259542;257,0259542;300,0259542;300,0259542;300,0259542;320,0259542;512,0259542;320,0259542;310,0259542;320,0259542;415,0259542;512,0259542;310,0259542;300,0259542;257,0259542
18/07/2024;297,0185548;297,0185548;297,0185548;292,6185548;292,6185548;297,0185548;297,0185548;297,0185548;297,0185548;297,0185548;297,0185548;297,0185548;297,0185548;297,0185548;307,6185548;317,6185548;317,6185548;307,6185548;317,6185548;352,6185548;352,6185548;297,0185548;297,0185548;297,0185548
19/07/2024;298,9259581;298,9259581;298,9259581;298,9259581;298,9259581;298,9259581;298,9259581;298,9259581;308,9259581;308,9259581;308,9259581;308,9259581;308,9259581;318,9259581;348,9259581;358,9259581;348,9259581;348,9259581;358,9259581;353,9259581;348,9259581;348,9259581;308,9259581;308,9259581
20/07/2024;263,9683722;348,9683722;288,9583722;263,9683722;263,9683722;263,9683722;263,9683722;263,9683722;263,9683722;263,9683722;263,9683722;288,9583722;348,9683722;358,9683722;358,9683722;363,9683722;363,9683722;363,9683722;363,9683722;368,9683722;368,9683722;363,9683722;363,9683722;358,9683722
21/07/2024;300,1075887;300,1075887;300,1075887;290,0875887;280,1075887;290,0875887;280,1075887;280,1075887;280,1075887;280,1075887;280,1075887;300,1075887;300,1075887;300,1075887;350,1075887;350,1075887;350,1075887;370,1075887;370,1075887;399,1075887;370,1075887;370,1075887;370,1075887;370,1075887
22/07/2024;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;387,7132798;409,6132798;417,7132798;417,7132798;417,7132798;417,7132798;427,7132798;427,7132798;427,7132798;427,7132798;417,7132798;387,7132798
23/07/2024;392,916237;392,916237;392,916237;391,916237;392,916237;431,916237;431,916237;431,916237;431,916237;431,916237;461,916237;502,815237;502,815237;502,815237;502,815237;502,815237;502,815237;502,815237;502,815237;502,815237;502,815237;502,815237;502,815237;392,916237
24/07/2024;292,4949749;292,4949749;292,4949749;239,5149749;292,4949749;349,5149749;349,5149749;349,5149749;349,5149749;349,5149749;389,5169749;389,5169749;389,5169749;389,5169749;389,5169749;389,5169749;420,5149749;389,5169749;429,5149749;524,5149749;429,5149749;429,5149749;389,5169749;389,5169749
25/07/2024;306,7603225;306,7603225;306,7603225;292,7613225;306,7603225;306,7603225;306,7603225;306,7603225;306,7603225;306,7603225;306,7603225;306,7603225;386,7613225;408,7613225;412,7613225;457,7613225;457,7613225;457,7613225;457,7613225;457,7613225;457,7613225;457,7613225;408,7613225;306,7603225
26/07/2024;296,0050819;296,0050819;252,0050819;252,0050819;296,0050819;296,0050819;296,0050819;296,0050819;296,0050819;296,0050819;296,0050819;299,9850819;296,0050819;299,9850819;416,0050819;416,0050819;416,0050819;416,0050819;416,0050819;431,0050819;416,0050819;361,0050819;360,0050819;296,0050819
27/07/2024;318,8644063;318,8644063;318,8644063;318,8644063;318,8644063;318,8644063;318,8644063;318,8644063;318,8644063;318,8644063;318,8644063;323,8644063;323,8644063;323,8644063;323,8644063;338,8644063;338,8644063;338,8644063;338,8644063;413,8644063;413,8644063;428,8644063;413,8644063;338,8644063
28/07/2024;232,0205302;269,9555302;269,9555302;229,9555302;232,0205302;229,9555302;229,9555302;229,9555302;229,9555302;229,9555302;229,9555302;229,9555302;229,9555302;229,9555302;229,9555302;269,9555302;269,9555302;329,9555302;338,9555302;424,9555302;424,9555302;424,9555302;411,9555302;338,9555302
29/07/2024;307,1088565;307,1088565;307,1088565;307,1088565;307,1088565;317,1088565;327,1088565;317,1088565;327,1088565;417,1088565;347,1088565;417,1088565;417,1088565;417,1088565;417,1088565;417,1088565;418,1088565;422,1088565;422,1088565;422,1088565;422,1088565;422,1088565;422,1088565;417,1088565
30/07/2024;317,0239098;397,0239098;330,0239098;317,0239098;330,0239098;397,0239098;397,0239098;398,0239098;398,0239098;422,0239098;422,0239098;422,0239098;422,0239098;427,0239098;427,0239098;422,0239098;422,0239098;422,0239098;422,0239098;427,0239098;422,0239098;427,0239098;427,0239098;398,0239098
31/07/2024;404,790847;358,790847;303,790847;303,790847;358,790847;404,790847;404,790847;404,790847;404,790847;303,790847;404,790847;404,790847;404,790847;406,790847;406,790847;406,790847;406,790847;406,790847;425,790847;425,790847;425,790847;425,790847;406,790847;406,790847
1/08/2024;426,88923;426,88923;426,88923;426,88923;427,88923;427,88923;427,88923;427,88923;427,88923;427,88923;427,88923;427,88923;427,88923;427,88923;427,88923;458,88923;458,88923;427,88923;458,88923;458,88923;458,88923;427,88923;427,88923;427,88923
2/08/2024;111,4302357;251,4102357;111,4302357;111,4302357;220,3682357;407,7632357;407,7632357;407,7632357;428,9302357;428,9302357;428,9302357;428,9302357;428,9302357;463,4302357;501,4302357;501,4302357;501,4302357;512,4302357;512,4302357;512,4302357;512,4302357;512,4302357;464,4302357;463,4302357
3/08/2024;428,7982414;428,7982414;428,7982414;428,7982414;428,7982414;428,7982414;428,7982414;428,7982414;428,7982414;428,7982414;525,7982414;525,7982414;525,7982414;525,7982414;525,7982414;525,7982414;461,7982414;503,7982414;525,7982414;525,7982414;525,7982414;525,7982414;461,7982414;460,7982414
4/08/2024;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;439,6986719;460,6986719;461,6986719;525,6986719;525,6986719;525,6986719;525,6986719;525,6986719;461,6986719
5/08/2024;459,8884243;459,8884243;459,8884243;459,8884243;459,8884243;508,3884243;508,3884243;508,3884243;508,3884243;508,3884243;528,3884243;529,3884243;508,3884243;529,3884243;531,3884243;603,3884243;603,3884243;531,3884243;603,3884243;603,3884243;603,3884243;603,3884243;508,3884243;508,3884243
6/08/2024;424,8131776;424,8131776;424,8131776;424,8131776;424,8131776;424,8131776;424,8131776;498,8131776;498,8131776;498,8131776;498,8131776;498,8131776;498,8131776;498,8131776;498,8131776;498,8131776;531,8131776;531,8131776;539,8131776;539,8131776;539,8131776;538,8131776;498,8131776;498,8131776
7/08/2024;424,5564732;424,5564732;424,5564732;424,5564732;424,5564732;424,5564732;424,5564732;424,5564732;424,5564732;424,5564732;424,5564732;424,5564732;457,5564732;457,5564732;457,5564732;457,5564732;457,5564732;457,5564732;531,5564732;539,5564732;538,5564732;538,5564732;457,5564732;457,5564732
8/08/2024;532,3413982;532,3413982;532,3413982;532,3413982;532,3413982;532,3413982;533,3413982;533,3413982;533,3413982;533,3413982;533,3413982;533,3413982;533,3413982;533,3413982;538,3413982;546,3413982;546,3413982;546,3413982;628,3413982;638,3413982;628,3413982;628,3413982;538,3413982;533,3413982
9/08/2024;419,5177759;419,5177759;419,5177759;419,5177759;419,5177759;419,5177759;422,9747759;445,0357759;519,5177759;519,5177759;520,5177759;629,5177759;629,5177759;629,5177759;675,0177759;675,0177759;675,0177759;675,0177759;675,0177759;675,0177759;675,0177759;675,0177759;520,5177759;519,5177759
10/08/2024;526,2972846;526,2972846;526,2972846;458,2972846;458,2972846;526,2972846;526,2972846;526,2972846;526,2972846;526,2972846;526,2972846;580,2972846;580,2972846;580,2972846;580,2972846;580,2972846;580,2972846;583,2972846;588,2972846;588,2972846;583,2972846;580,2972846;526,2972846;526,2972846
11/08/2024;426,2094485;542,7524485;406,7524485;267,8624485;267,8624485;107,7524485;106,7524485;106,7524485;106,7524485;106,7524485;106,7524485;327,7524485;406,7524485;542,7524485;542,7524485;542,7524485;562,7524485;562,7524485;562,7524485;583,7524485;583,7524485;583,7524485;562,7524485;562,7524485
12/08/2024;568,3897183;568,3897183;568,3897183;568,3897183;568,3897183;591,3897183;591,3897183;591,3897183;591,3897183;591,3897183;593,3897183;598,3897183;598,3897183;598,3897183;598,6537183;629,3897183;629,3897183;629,3897183;668,3897183;675,8897183;668,3897183;629,3897183;598,3897183;598,3897183
13/08/2024;610,3147784;592,8147784;592,8147784;592,8147784;592,8147784;610,3147784;592,8147784;610,3147784;610,3147784;610,3147784;618,3147784;618,3147784;618,3147784;618,3147784;631,5227784;618,3147784;631,5227784;631,5227784;668,3147784;673,3147784;673,3147784;618,3147784;618,3147784;618,3147784
14/08/2024;673,1852912;631,9962912;614,1852912;508,1852912;631,9962912;673,1852912;673,1852912;673,1852912;673,1852912;673,1852912;673,1852912;673,1852912;673,1852912;684,6852912;684,6852912;684,6852912;684,6852912;684,6852912;684,6852912;718,1852912;756,1852912;756,1852912;684,6852912;673,1852912
15/08/2024;623,0546964;623,0546964;623,0546964;623,0546964;623,0546964;631,7296964;631,7296964;623,0546964;623,0546964;623,0546964;623,0546964;631,7296964;631,7296964;631,7296964;642,5546964;642,5546964;673,0546964;673,0546964;678,0546964;760,0546964;678,0546964;673,0546964;642,5546964;642,5546964
16/08/2024;589,9655983;589,9655983;589,9655983;589,9655983;589,9655983;589,9655983;589,9655983;589,9655983;625,4655983;610,4655983;589,9655983;610,4655983;625,4655983;610,4655983;625,4655983;625,4655983;634,3535983;625,4655983;634,3535983;634,3535983;634,3535983;625,4655983;625,4655983;610,4655983
17/08/2024;558,761065;538,761065;538,761065;538,761065;538,761065;538,761065;538,761065;538,761065;538,761065;568,761065;558,761065;568,761065;558,761065;558,761065;568,761065;568,761065;608,761065;608,761065;623,261065;623,261065;623,261065;608,761065;608,761065;568,761065
18/08/2024;624,6039061;624,6039061;598,2149061;598,2149061;598,2149061;598,2149061;598,2149061;598,2149061;598,1039061;598,1039061;598,2149061;598,2149061;598,2149061;598,2149061;598,2149061;599,6699061;599,6699061;624,6039061;624,6039061;678,1039061;624,6039061;624,6039061;624,6039061;624,6039061
19/08/2024;643,0219451;626,4029451;626,4029451;626,4029451;626,4029451;626,4029451;624,5219451;624,5219451;624,5219451;624,5219451;624,5219451;626,4029451;643,0219451;658,0219451;658,0219451;658,0219451;658,0219451;678,0219451;698,1329451;698,1329451;698,1329451;698,1329451;678,0219451;658,0219451
20/08/2024;698,04864;698,04864;626,40564;626,40564;698,04864;719,04864;719,04864;719,04864;719,04864;749,04864;758,04864;773,04864;773,04864;819,04864;819,04864;819,04864;819,04864;819,04864;823,04864;843,04864;843,04864;843,04864;819,04864;773,04864
21/08/2024;708,5854739;708,5854739;708,5854739;708,5854739;708,5854739;708,5854739;708,5854739;708,5854739;708,5854739;708,5854739;708,5854739;758,5854739;758,5854739;793,5854739;793,5854739;798,5854739;813,5854739;813,5854739;819,5854739;819,5854739;819,5854739;813,5854739;798,5854739;758,5854739
22/08/2024;768,3619421;768,3619421;768,3619421;628,1329421;751,3619421;768,3619421;768,3619421;768,3619421;768,3619421;768,3619421;768,3619421;788,3619421;768,3619421;790,4869421;819,3619421;819,3619421;819,3619421;819,3619421;823,3619421;823,3619421;823,3619421;823,3619421;819,3619421;819,3619421
23/08/2024;708,0652234;698,0652234;648,0652234;648,0652234;648,0652234;708,0652234;698,0652234;708,0652234;708,0652234;708,0652234;708,0652234;708,0652234;708,0652234;708,0652234;718,0652234;718,0652234;718,0652234;708,0652234;718,0652234;718,0652234;718,0652234;708,0652234;708,0652234;708,0652234
24/08/2024;623,5789979;623,5789979;623,5789979;623,5789979;623,5789979;623,5789979;623,5789979;623,5789979;623,5789979;623,5789979;632,7239979;632,7239979;632,7239979;632,7239979;632,7239979;632,7239979;632,7239979;709,3789979;709,3789979;709,3789979;709,3789979;709,3789979;658,3789979;632,7239979
25/08/2024;598,4785231;598,4785231;598,4785231;598,4785231;598,4785231;598,4785231;525,6615231;515,7555231;515,7555231;525,6615231;598,4785231;598,4785231;598,4785231;598,4785231;598,4785231;598,4785231;598,4785231;598,4785231;634,4785231;634,4785231;634,4785231;634,4785231;634,4785231;610,3225231
26/08/2024;110,0854591;110,0854591;110,0854591;110,0854591;225,2204591;283,2554591;519,2754591;519,2754591;519,2754591;519,2754591;519,2754591;521,3474591;519,2754591;519,2754591;521,3474591;521,3474591;521,3474591;636,2754591;657,2754591;657,2754591;657,2754591;636,2754591;521,3474591;519,2754591
27/08/2024;277,3737188;424,9197188;271,3737188;266,5037188;271,3737188;521,3937188;521,3937188;521,3937188;521,3937188;561,3937188;561,3937188;561,3937188;561,3937188;561,3937188;591,2937188;605,4507188;641,3937188;641,3937188;646,3937188;646,3937188;646,3937188;646,3937188;641,3937188;591,2937188
28/08/2024;464,6828358;464,6828358;464,6828358;464,6828358;464,6828358;524,6828358;524,6828358;524,6828358;524,6828358;524,6828358;539,6828358;539,6828358;539,6828358;539,6828358;539,6828358;539,6828358;539,6828358;584,5828358;644,6828358;790,6828358;644,6828358;584,5828358;539,6828358;524,6828358
29/08/2024;469,9522606;469,9522606;469,9522606;469,9522606;469,9522606;519,9522606;469,9522606;469,9522606;469,9522606;469,9522606;519,9522606;519,9522606;519,9522606;519,9522606;519,9522606;519,9522606;519,9522606;519,9522606;587,9522606;587,9522606;587,9522606;519,9522606;519,9522606;519,9522606
30/08/2024;444,5189811;422,4579811;438,9319811;438,9319811;422,4579811;468,9319811;468,9319811;444,5189811;438,9319811;438,9319811;468,9319811;468,9319811;468,9319811;468,9319811;561,9319811;561,9319811;561,9319811;561,9319811;561,9319811;568,9319811;561,9319811;561,9319811;561,9319811;468,9319811
31/08/2024;508,8889593;508,8889593;508,8889593;508,8889593;508,8889593;508,8889593;508,8889593;508,8889593;508,8889593;508,8889593;556,3759593;559,3759593;564,3759593;564,3759593;564,3759593;564,3759593;569,3759593;569,3759593;569,3759593;569,3759593;569,3759593;569,3759593;564,3759593;559,3759593
1/09/2024;557,5386821;557,5386821;557,5386821;557,5386821;557,5386821;557,5386821;557,5386821;557,5386821;552,5386821;552,5386821;552,5386821;557,5386821;557,5386821;557,5386821;557,5386821;557,5386821;557,5386821;582,5386821;641,5386821;643,0516821;643,0516821;641,5386821;639,5386821;582,5386821
2/09/2024;559,9898087;582,9898087;493,9898087;493,9898087;493,9898087;619,8578087;644,9898087;644,9898087;644,9898087;644,9898087;644,9898087;648,9898087;648,9898087;649,9898087;663,8028087;663,8028087;722,9898087;722,9898087;722,9898087;722,9898087;722,9898087;722,9898087;663,8028087;649,9898087
3/09/2024;619,5361589;619,5361589;619,5361589;619,5361589;619,5361589;619,5361589;619,5361589;630,5361589;630,5361589;619,5361589;630,5361589;632,5361589;632,5361589;632,5361589;632,5361589;632,5361589;663,3491589;663,3491589;663,3491589;663,3491589;663,3491589;663,3491589;632,5361589;630,5361589
4/09/2024;632,5813506;632,5813506;632,5813506;632,5813506;632,5813506;632,5813506;632,5813506;632,5813506;632,5813506;632,5813506;642,5813506;652,5813506;652,5813506;663,5803506;663,5803506;663,5803506;663,5803506;663,5803506;664,5813506;665,5813506;664,5813506;664,5813506;663,5803506;652,5813506
5/09/2024;665,1938697;652,1938697;652,1938697;652,1938697;652,1938697;665,1938697;665,1938697;665,1938697;665,1938697;665,1938697;665,1938697;665,1938697;665,1938697;665,1938697;677,1938697;687,1938697;687,1938697;687,1938697;701,3078697;701,3078697;701,3078697;692,1938697;677,1938697;665,1938697
6/09/2024;619,4632381;619,4632381;619,4632381;619,4632381;619,4632381;682,5952381;682,5952381;682,5952381;682,5952381;682,5952381;682,5952381;697,5952381;697,5952381;727,5952381;752,5952381;752,5952381;732,5952381;752,5952381;757,5952381;757,5952381;757,5952381;732,5952381;697,5952381;682,5952381
7/09/2024;698,5235896;698,5235896;698,5235896;697,4095896;697,4095896;697,4095896;697,4095896;698,5235896;690,9235896;697,4095896;697,4095896;698,5235896;698,5235896;698,5235896;698,5235896;698,5235896;698,5235896;698,5235896;757,4095896;757,4095896;762,4095896;757,4095896;752,4095896;698,5235896
8/09/2024;620,0923646;620,0923646;620,0923646;620,0923646;620,0923646;603,2243646;428,0733646;403,2243646;403,2243646;403,2243646;603,2243646;603,2243646;620,0923646;691,7383646;713,2243646;714,2243646;714,2243646;752,2243646;755,7243646;755,7243646;755,7243646;755,7243646;753,2243646;714,2243646
9/09/2024;463,8374237;463,8374237;463,8374237;463,8374237;463,8374237;623,8374237;623,8374237;623,8374237;623,8374237;692,3514237;753,8374237;756,3374237;756,3374237;756,3374237;756,3374237;756,3374237;758,8374237;756,3374237;763,8374237;793,8374237;763,8374237;756,3374237;756,3374237;753,8374237
10/09/2024;754,3023182;754,3023182;754,3023182;754,3023182;754,3023182;757,3023182;757,3023182;757,3023182;760,3023182;760,3023182;760,3023182;760,3023182;760,3023182;769,4163182;769,4163182;769,4163182;769,4163182;769,4163182;773,3023182;773,6493182;769,4163182;769,4163182;760,3023182;760,3023182
11/09/2024;771,520931;771,520931;771,520931;771,520931;771,520931;771,572931;771,520931;771,572931;773,867931;777,420931;777,420931;777,420931;777,420931;804,520931;804,520931;806,520931;806,520931;806,520931;812,520931;812,520931;812,520931;806,520931;777,420931;777,420931
12/09/2024;817,7065268;792,1065268;792,1065268;792,1065268;792,1065268;817,7065268;817,7065268;817,7065268;817,7065268;817,7065268;825,1065268;825,1065268;817,7065268;827,1065268;832,1065268;832,1065268;832,1065268;832,1065268;832,1065268;832,1065268;832,1065268;825,1065268;817,7065268;817,7065268
13/09/2024;782,7210933;782,7210933;782,7210933;782,7210933;782,7210933;782,7210933;782,7210933;782,7210933;782,7210933;782,7210933;782,7210933;827,7210933;827,7210933;827,7210933;833,2210933;833,2210933;833,2210933;833,2210933;837,7210933;837,7210933;837,7210933;852,7210933;833,2210933;827,7210933
14/09/2024;867,30143;862,30143;847,30143;847,30143;847,30143;847,30143;847,30143;847,30143;847,30143;861,30143;862,30143;867,30143;867,30143;867,30143;867,30143;867,30143;867,30143;867,30143;892,30143;892,30143;867,30143;867,30143;867,30143;867,30143
15/09/2024;882,5978091;882,5978091;882,5978091;882,5978091;882,5978091;882,5978091;773,9448091;668,3028091;668,3028091;668,3028091;691,1118091;882,5978091;882,5978091;882,5978091;882,5978091;882,5978091;892,5978091;894,0978091;904,5978091;904,7978091;904,5978091;894,0978091;894,0978091;894,0978091
16/09/2024;906,2954651;906,2954651;904,2954651;904,2954651;904,2954651;906,2954651;906,2954651;904,2954651;906,2954651;906,2954651;912,2954651;912,2954651;912,2954651;912,2954651;919,7954651;919,7954651;919,7954651;919,7954651;919,7954651;919,7954651;919,7954651;919,7954651;912,2954651;906,2954651
17/09/2024;919,6122831;915,1122831;913,1122831;913,1122831;915,1122831;919,6122831;919,6122831;919,6122831;919,6122831;919,6122831;919,6122831;920,1122831;919,6122831;919,6122831;926,4122831;926,4122831;926,4122831;926,4122831;926,4122831;927,1122831;926,4122831;926,4122831;922,1122831;919,6122831
18/09/2024;921,0952984;921,0952984;917,0952984;917,0952984;921,0952984;921,0952984;921,0952984;921,0952984;921,0952984;922,0952984;922,0952984;923,0952984;922,0952984;927,5952984;929,6952984;929,6952984;932,0952984;932,0952984;932,2092984;932,2092984;932,2092984;932,2092984;927,5952984;922,0952984
19/09/2024;916,6455206;916,6455206;915,1455206;906,1455206;916,6455206;916,6455206;916,6455206;916,6455206;916,6455206;928,1455206;928,1455206;932,3455206;932,3465206;932,3465206;932,3465206;932,3465206;932,3465206;932,3465206;932,3465206;933,1455206;933,1455206;932,3465206;932,3465206;932,3455206
20/09/2024;933,093933;932,193933;932,193933;932,193933;932,193933;932,193933;932,193933;932,193933;932,193933;933,093933;933,093933;933,094933;933,094933;933,094933;933,615933;934,493933;934,493933;934,493933;934,493933;934,493933;934,493933;934,493933;933,615933;933,094933
21/09/2024;933,889286;933,889286;933,789286;933,789286;933,789286;933,789286;933,789286;933,789286;933,889286;933,889286;933,889286;934,088286;934,088286;934,088286;934,088286;934,088286;934,088286;934,389286;934,539286;934,539286;934,489286;934,088286;933,889286;933,789286
22/09/2024;934,1860017;934,1860017;934,1860017;933,7860017;933,7860017;927,2860017;927,2860017;927,2860017;927,2860017;934,1860017;934,1860017;934,1860017;934,1860017;934,1860017;934,1860017;934,1860017;934,1860017;934,1860017;934,6860017;934,6860017;934,6860017;934,6860017;934,1860017;934,1860017
23/09/2024;933,6005575;933,6005575;931,6005575;931,6005575;931,6005575;933,6005575;934,4995575;934,4995575;934,4995575;934,4995575;934,5105575;934,5155575;934,5105575;934,5155575;934,5205575;934,5205575;934,5305575;934,5305575;934,5505575;934,5505575;934,5505575;934,5505575;934,5205575;934,5155575
24/09/2024;934,7102536;931,8002536;931,8002536;931,8002536;933,8002536;934,7102536;934,7102536;933,8002536;934,7102536;934,7152536;934,7152536;934,7412536;934,7202536;934,7202536;934,7412536;934,7412536;934,7412536;934,7412536;934,7502536;934,7502536;934,7502536;934,7412536;934,7412536;934,7152536
25/09/2024;906,2799341;905,7799341;905,7799341;905,7799341;905,7799341;906,2799341;906,2799341;905,7799341;906,2799341;934,6949341;934,6949341;934,6999341;934,6999341;934,7399341;934,7499341;934,7499341;934,7499341;934,7499341;934,7499341;934,8009341;934,7499341;934,7499341;934,6999341;934,6949341
26/09/2024;905,6890736;905,6890736;905,6890736;905,6890736;905,6890736;905,6890736;905,6890736;905,6890736;905,6890736;906,0890736;932,5890736;932,5890736;932,5890736;932,5890736;932,5890736;934,5580736;934,5580736;934,5580736;934,5600736;934,5600736;934,5600736;934,5490736;932,5890736;915,0890736
27/09/2024;889,1192289;889,1192289;889,1192289;889,1192289;889,1192289;890,1192289;890,1192289;890,1192289;890,1192289;891,1192289;891,1192289;906,1192289;930,6192289;930,6192289;930,6192289;930,6192289;930,6192289;930,6192289;934,5902289;934,5902289;934,5902289;930,6192289;930,6192289;930,6192289
28/09/2024;915,1517374;889,1517374;888,0177374;888,0177374;889,1517374;889,1517374;889,1517374;889,1517374;889,1517374;889,1517374;889,1517374;934,6117374;889,1517374;934,6117374;934,6227374;934,6237374;934,6237374;934,6247374;934,6257374;934,6257374;934,6257374;934,6247374;934,6237374;934,6227374
29/09/2024;934,5687061;893,0167061;887,9647061;881,0987061;887,9647061;880,0987061;880,0987061;880,0987061;880,0987061;887,9647061;893,0167061;934,5687061;934,5687061;934,5687061;934,5687061;934,5687061;934,5687061;934,5687061;934,5717061;934,5717061;934,5707061;934,5707061;934,5687061;897,0987061
30/09/2024;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074;2498,804074
1/10/2024;943,0855471;943,0855471;943,0855471;943,0855471;943,0855471;943,0855471;943,0855471;943,0855471;943,0855471;943,0855471;943,0855471;1039,082547;943,0855471;1039,082547;1039,082547;1039,082547;1115,485547;1399,082547;1400,582547;1400,582547;1400,082547;1399,082547;1039,082547;943,0855471
2/10/2024;944,6043742;944,6043742;943,6043742;943,6043742;944,6043742;944,6043742;944,6043742;944,6043742;944,6043742;944,6043742;1008,727374;1008,727374;1008,727374;1008,727374;1398,604374;1398,604374;1400,604374;1400,604374;1659,504374;1659,504374;1659,494374;1400,604374;1008,727374;1008,727374
3/10/2024;1390,593685;1089,156685;1089,156685;1089,156685;1089,156685;1089,156685;1089,156685;1089,156685;1089,156685;1089,156685;1089,156685;1390,593685;1113,996685;1390,593685;1658,483685;1697,593685;1697,593685;1967,593685;2495,247685;2495,247685;1967,593685;1967,593685;1697,593685;1390,593685
4/10/2024;1247,593685;1188,432685;1188,432685;1188,432685;1188,432685;1188,432685;1188,432685;1188,432685;1247,593685;1247,593685;1247,593685;1247,593685;1247,593685;1247,593685;1390,593685;1658,483685;1658,483685;1658,483685;1658,483685;1658,483685;1927,593685;1927,593685;1390,593685;1247,593685
5/10/2024;1658,393685;1236,593685;977,5936853;969,8926853;977,5936853;969,8926853;969,8926853;977,5936853;977,5936853;1236,593685;977,5936853;1236,593685;1236,593685;1236,593685;1390,593685;1658,483685;1658,483685;1927,593685;1967,593685;1967,593685;1966,593685;1927,593685;1390,593685;1390,593685
