bdmem;objID2;fechaIni;fechaFin
GNCC;Sbm19857;2014-02-01 00:00:00.000;NULL
GNCC;Sbm19876;2014-02-01 00:00:00.000;NULL
GNCC;Sbm19879;2014-01-30 00:00:00.000;NULL
GNCC;Sbm19883;2014-02-06 00:00:00.000;NULL
GNCC;Sbm19885;2014-02-06 00:00:00.000;NULL
GNCC;Sbm19889;2022-07-07 00:00:00.000;NULL
GNCC;Sbm19891;2014-02-06 00:00:00.000;NULL
GNCC;Sbm19893;2023-04-20 00:00:00.000;NULL
GNCC;Sbm19899;2014-02-13 00:00:00.000;NULL
GNCC;Sbm19904;2014-02-13 00:00:00.000;2024-03-12 00:00:00.000
GNCC;Sbm19905;2014-02-13 00:00:00.000;NULL
GNCC;Sbm19909;2014-02-13 00:00:00.000;NULL
GNCC;Sbm19918;2014-02-13 00:00:00.000;NULL
GNCC;Sbm19920;2014-02-20 00:00:00.000;NULL
GNCC;Sbm19921;2014-02-20 00:00:00.000;NULL
GNCC;Sbm19938;2014-02-20 00:00:00.000;NULL
GNCC;Sbm19962;2023-07-06 00:00:00.000;NULL
GNCC;Sbm19980;2014-02-27 00:00:00.000;NULL
GNCC;Sbm19988;2014-02-27 00:00:00.000;NULL
GNCC;Sbm19989;2023-09-07 00:00:00.000;NULL
GNCC;Sbm20002;2014-02-27 00:00:00.000;NULL
GNCC;Sbm20014;2014-03-06 00:00:00.000;NULL
GNCC;Sbm20015;2014-03-06 00:00:00.000;NULL
GNCC;Sbm20016;2014-03-06 00:00:00.000;NULL
GNCC;Sbm20019;2014-03-06 00:00:00.000;NULL
GNCC;Sbm20021;2014-03-06 00:00:00.000;NULL
GNCC;Sbm20026;2014-03-06 00:00:00.000;NULL
GNCC;Sbm20035;2014-03-13 00:00:00.000;NULL
GNCC;Sbm20036;2014-03-13 00:00:00.000;NULL
GNCC;Sbm20037;2021-08-01 00:00:00.000;NULL
GNCC;Sbm20038;2017-01-05 00:00:00.000;2024-01-04 00:00:00.000
GNCC;Sbm20051;2023-06-22 00:00:00.000;NULL
GNCC;Sbm20052;2023-06-22 00:00:00.000;NULL
GNCC;Sbm20053;2023-06-22 00:00:00.000;NULL
GNCC;Sbm20054;2023-06-22 00:00:00.000;NULL
GNCC;Sbm20057;2014-03-20 00:00:00.000;NULL
GNCC;Sbm20058;2014-03-20 00:00:00.000;NULL
GNCC;Sbm20060;2014-03-20 00:00:00.000;NULL
GNCC;Sbm20063;2014-03-20 00:00:00.000;NULL
GNCC;Sbm20067;2021-08-01 00:00:00.000;NULL
GNCC;Sbm20068;2014-03-20 00:00:00.000;NULL
GNCC;Sbm20098;2014-04-01 00:00:00.000;NULL
GNCC;Sbm20100;2023-04-20 00:00:00.000;NULL
GNCC;Sbm20123;2014-04-01 00:00:00.000;NULL
GNCC;Sbm20131;2014-03-27 00:00:00.000;NULL
GNCC;Sbm20133;2021-08-01 00:00:00.000;NULL
GNCC;Sbm20141;2023-04-20 00:00:00.000;NULL
GNCC;Sbm20151;2014-04-03 00:00:00.000;NULL
GNCC;Sbm20159;2023-04-20 00:00:00.000;NULL
GNCC;Sbm20161;2014-04-03 00:00:00.000;NULL
GNCC;Sbm20162;2014-04-03 00:00:00.000;NULL
GNCC;Sbm20163;2014-04-03 00:00:00.000;NULL
GNCC;Sbm20170;2014-04-10 00:00:00.000;NULL
GNCC;Sbm20171;2023-04-13 00:00:00.000;NULL
GNCC;Sbm20173;2014-04-10 00:00:00.000;NULL
GNCC;Sbm20188;2014-04-17 00:00:00.000;NULL
GNCC;Sbm20189;2014-04-17 00:00:00.000;NULL
GNCC;Sbm20190;2014-04-17 00:00:00.000;NULL
GNCC;Sbm20191;2014-04-17 00:00:00.000;NULL
GNCC;Sbm20192;2014-04-17 00:00:00.000;NULL
GNCC;Sbm20193;2014-04-17 00:00:00.000;NULL
GNCC;Sbm20197;2017-01-01 00:00:00.000;NULL
GNCC;Sbm20202;2021-08-01 00:00:00.000;NULL
GNCC;Sbm20216;2014-05-29 00:00:00.000;NULL
GNCC;Sbm20238;2019-11-21 00:00:00.000;2024-08-01 00:00:00.000
GNCC;Sbm20245;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20246;2014-05-01 00:00:00.000;2024-10-03 00:00:00.000
GNCC;Sbm20247;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20248;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20249;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20250;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20251;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20252;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20253;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20254;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20255;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20257;2014-05-01 00:00:00.000;2024-10-10 00:00:00.000
GNCC;Sbm20258;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20259;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20260;2014-05-01 00:00:00.000;NULL
GNCC;Sbm20319;2014-05-08 00:00:00.000;NULL
GNCC;Sbm20321;2014-05-08 00:00:00.000;NULL
GNCC;Sbm20368;2014-05-15 00:00:00.000;NULL
GNCC;Sbm20387;2014-05-22 00:00:00.000;NULL
GNCC;Sbm20388;2014-05-22 00:00:00.000;NULL
GNCC;Sbm20390;2014-05-22 00:00:00.000;NULL
GNCC;Sbm20399;2021-08-01 00:00:00.000;NULL
GNCC;Sbm20400;2021-08-01 00:00:00.000;NULL
GNCC;Sbm20401;2014-05-29 00:00:00.000;2025-04-26 00:00:00.000
GNCC;Sbm20411;2014-06-01 00:00:00.000;NULL
GNCC;Sbm20412;2014-06-01 00:00:00.000;NULL
GNCC;Sbm20441;2014-06-12 00:00:00.000;NULL
GNCC;Sbm20456;2014-06-12 00:00:00.000;NULL
GNCC;Sbm20465;2014-06-19 00:00:00.000;NULL
GNCC;Sbm20466;2014-06-19 00:00:00.000;NULL
GNCC;Sbm20474;2014-06-26 00:00:00.000;2025-03-28 00:00:00.000
GNCC;Sbm20475;2023-07-06 00:00:00.000;2024-09-16 00:00:00.000
GNCC;Sbm20484;2014-07-01 00:00:00.000;NULL
GNCC;Sbm20485;2014-07-01 00:00:00.000;NULL
GNCC;Sbm20492;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20493;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20494;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20495;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20496;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20497;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20499;2023-04-20 00:00:00.000;NULL
GNCC;Sbm20501;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20502;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20503;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20504;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20505;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20511;2014-07-10 00:00:00.000;2024-02-22 00:00:00.000
GNCC;Sbm20512;2014-08-01 00:00:00.000;NULL
GNCC;Sbm20516;2014-07-01 00:00:00.000;NULL
GNCC;Sbm20517;2014-07-01 00:00:00.000;NULL
GNCC;Sbm20523;2014-07-03 00:00:00.000;NULL
GNCC;Sbm20637;2014-08-01 00:00:00.000;NULL
GNCC;Sbm20645;2018-09-13 00:00:00.000;NULL
GNCC;Sbm20656;2014-08-01 00:00:00.000;2024-10-22 00:00:00.000
GNCC;Sbm20657;2014-07-31 00:00:00.000;NULL
GNCC;Sbm20659;2014-08-07 00:00:00.000;2024-03-28 00:00:00.000
GNCC;Sbm20665;2014-08-07 00:00:00.000;NULL
GNCC;Sbm20677;2014-08-14 00:00:00.000;NULL
GNCC;Sbm20686;2014-08-21 00:00:00.000;NULL
GNCC;Sbm20687;2014-08-21 00:00:00.000;NULL
GNCC;Sbm20700;2014-08-21 00:00:00.000;NULL
GNCC;Sbm20702;2014-08-21 00:00:00.000;NULL
GNCC;Sbm20703;2014-08-21 00:00:00.000;NULL
GNCC;Sbm20733;2014-08-28 00:00:00.000;NULL
GNCC;Sbm20734;2014-09-01 00:00:00.000;2024-05-23 00:00:00.000
GNCC;Sbm20736;2018-05-21 00:00:00.000;2024-01-04 00:00:00.000
GNCC;Sbm20759;2019-05-23 00:00:00.000;NULL
GNCC;Sbm20761;2020-03-05 00:00:00.000;NULL
GNCC;Sbm20772;2014-09-11 00:00:00.000;NULL
GNCC;Sbm20779;2014-09-18 00:00:00.000;NULL
GNCC;Sbm20780;2019-08-01 00:00:00.000;NULL
GNCC;Sbm20783;2014-09-18 00:00:00.000;NULL
GNCC;Sbm20817;2014-10-01 00:00:00.000;NULL
GNCC;Sbm20853;2017-10-05 00:00:00.000;NULL
GNCC;Sbm20855;2017-10-05 00:00:00.000;NULL
GNCC;Sbm20893;2014-10-09 00:00:00.000;NULL
GNCC;Sbm20943;2017-04-27 00:00:00.000;2024-06-13 00:00:00.000
GNCC;Sbm21001;2022-07-07 00:00:00.000;NULL
GNCC;Sbm21018;2014-10-23 00:00:00.000;NULL
GNCC;Sbm21062;2014-11-06 00:00:00.000;NULL
GNCC;Sbm21185;2014-12-01 00:00:00.000;NULL
GNCC;Sbm21186;2014-11-27 00:00:00.000;NULL
GNCC;Sbm21188;2014-11-27 00:00:00.000;NULL
GNCC;Sbm21209;2014-12-01 00:00:00.000;NULL
GNCC;Sbm21250;2014-12-11 00:00:00.000;NULL
GNCC;Sbm21263;2014-12-11 00:00:00.000;NULL
GNCC;Sbm21279;2019-05-23 00:00:00.000;NULL
GNCC;Sbm21293;2015-01-01 00:00:00.000;NULL
GNCC;Sbm21417;2015-01-15 00:00:00.000;NULL
GNCC;Sbm21433;2023-07-13 00:00:00.000;NULL
GNCC;Sbm21436;2015-01-29 00:00:00.000;NULL
GNCC;Sbm21472;2015-03-01 00:00:00.000;2024-01-01 00:00:00.000
GNCC;Sbm21481;2015-02-01 00:00:00.000;NULL
GNCC;Sbm21578;2023-07-13 00:00:00.000;NULL
GNCC;Sbm21590;2023-07-13 00:00:00.000;NULL
GNCC;Sbm21591;2023-08-24 00:00:00.000;NULL
GNCC;Sbm21594;2015-02-26 00:00:00.000;NULL
GNCC;Sbm21599;2015-03-12 00:00:00.000;NULL
GNCC;Sbm21600;2015-03-12 00:00:00.000;NULL
GNCC;Sbm21624;2023-04-20 00:00:00.000;NULL
GNCC;Sbm21625;2023-04-20 00:00:00.000;NULL
GNCC;Sbm21626;2023-04-20 00:00:00.000;NULL
GNCC;Sbm21648;2015-03-26 00:00:00.000;NULL
GNCC;Sbm21657;2021-08-01 00:00:00.000;NULL
GNCC;Sbm21659;2021-08-01 00:00:00.000;NULL
GNCC;Sbm21670;2015-04-02 00:00:00.000;NULL
GNCC;Sbm21695;2015-04-02 00:00:00.000;NULL
GNCC;Sbm21696;2020-02-20 00:00:00.000;2024-07-18 00:00:00.000
GNCC;Sbm21706;2023-07-13 00:00:00.000;NULL
GNCC;Sbm21709;2015-04-16 00:00:00.000;NULL
GNCC;Sbm21711;2015-04-16 00:00:00.000;NULL
GNCC;Sbm21717;2022-05-26 00:00:00.000;NULL
GNCC;Sbm21718;2015-04-16 00:00:00.000;NULL
GNCC;Sbm21789;2015-05-01 00:00:00.000;2024-10-05 00:00:00.000
GNCC;Sbm21790;2015-05-01 00:00:00.000;NULL
GNCC;Sbm21793;2015-05-01 00:00:00.000;NULL
GNCC;Sbm21799;2015-05-01 00:00:00.000;NULL
GNCC;Sbm21807;2015-05-21 00:00:00.000;NULL
GNCC;Sbm21809;2015-05-21 00:00:00.000;NULL
GNCC;Sbm21824;2015-05-28 00:00:00.000;NULL
GNCC;Sbm21827;2015-06-01 00:00:00.000;NULL
GNCC;Sbm21828;2015-06-01 00:00:00.000;NULL
GNCC;Sbm21830;2015-06-01 00:00:00.000;NULL
GNCC;Sbm21835;2015-07-01 00:00:00.000;NULL
GNCC;Sbm21850;2015-06-11 00:00:00.000;NULL
GNCC;Sbm21855;2021-08-01 00:00:00.000;NULL
GNCC;Sbm21859;2015-06-18 00:00:00.000;NULL
GNCC;Sbm21861;2015-06-18 00:00:00.000;NULL
GNCC;Sbm21866;2015-06-18 00:00:00.000;NULL
GNCC;Sbm21891;2017-03-30 00:00:00.000;NULL
GNCC;Sbm21892;2017-03-30 00:00:00.000;NULL
GNCC;Sbm21896;2015-07-01 00:00:00.000;2025-03-23 00:00:00.000
GNCC;Sbm21897;2015-07-01 00:00:00.000;NULL
GNCC;Sbm21900;2015-07-01 00:00:00.000;NULL
GNCC;Sbm21903;2015-07-02 00:00:00.000;NULL
GNCC;Sbm21915;2023-09-14 00:00:00.000;NULL
GNCC;Sbm21918;2015-07-09 00:00:00.000;NULL
GNCC;Sbm21919;2015-07-09 00:00:00.000;NULL
GNCC;Sbm21938;2015-07-16 00:00:00.000;NULL
GNCC;Sbm21955;2015-08-01 00:00:00.000;NULL
GNCC;Sbm21956;2023-05-25 00:00:00.000;NULL
GNCC;Sbm21967;2018-07-26 00:00:00.000;NULL
GNCC;Sbm21971;2023-09-07 00:00:00.000;NULL
GNCC;Sbm21982;2015-08-01 00:00:00.000;2024-05-01 00:00:00.000
GNCC;Sbm21983;2015-08-01 00:00:00.000;NULL
GNCC;Sbm21988;2015-08-01 00:00:00.000;NULL
GNCC;Sbm21989;2015-08-01 00:00:00.000;NULL
GNCC;Sbm21990;2023-06-15 00:00:00.000;NULL
GNCC;Sbm21992;2015-08-06 00:00:00.000;NULL
GNCC;Sbm21993;2015-08-06 00:00:00.000;NULL
GNCC;Sbm22006;2015-08-13 00:00:00.000;NULL
GNCC;Sbm22045;2015-09-01 00:00:00.000;NULL
GNCC;Sbm22047;2015-08-20 00:00:00.000;NULL
GNCC;Sbm22076;2021-08-01 00:00:00.000;NULL
GNCC;Sbm22085;2015-08-27 00:00:00.000;NULL
GNCC;Sbm22086;2015-09-01 00:00:00.000;NULL
GNCC;Sbm22087;2023-04-20 00:00:00.000;NULL
GNCC;Sbm22101;2015-10-01 00:00:00.000;NULL
GNCC;Sbm22130;2015-10-01 00:00:00.000;NULL
GNCC;Sbm22139;2015-10-01 00:00:00.000;NULL
GNCC;Sbm22145;2015-09-24 00:00:00.000;NULL
GNCC;Sbm22177;2023-04-20 00:00:00.000;2024-05-30 00:00:00.000
GNCC;Sbm22181;2015-10-08 00:00:00.000;NULL
GNCC;Sbm22182;2015-10-08 00:00:00.000;NULL
GNCC;Sbm22183;2015-10-08 00:00:00.000;NULL
GNCC;Sbm22210;2021-08-01 00:00:00.000;NULL
GNCC;Sbm22211;2021-08-01 00:00:00.000;NULL
GNCC;Sbm22216;2021-08-01 00:00:00.000;NULL
GNCC;Sbm22236;2019-04-04 00:00:00.000;NULL
GNCC;Sbm22238;2015-12-01 00:00:00.000;NULL
GNCC;Sbm22239;2015-12-01 00:00:00.000;NULL
GNCC;Sbm22240;2015-12-01 00:00:00.000;NULL
GNCC;Sbm22241;2019-11-07 00:00:00.000;NULL
GNCC;Sbm22274;2015-12-10 00:00:00.000;2025-05-01 00:00:00.000
GNCC;Sbm22287;2021-08-01 00:00:00.000;NULL
GNCC;Sbm22288;2016-01-01 00:00:00.000;2025-03-06 00:00:00.000
GNCC;Sbm22290;2016-01-01 00:00:00.000;NULL
GNCC;Sbm22296;2020-09-03 00:00:00.000;NULL
GNCC;Sbm22341;2016-01-01 00:00:00.000;NULL
GNCC;Sbm22463;2016-03-01 00:00:00.000;NULL
GNCC;Sbm22467;2016-02-04 00:00:00.000;NULL
GNCC;Sbm22589;2016-04-01 00:00:00.000;2024-07-07 00:00:00.000
GNCC;Sbm22591;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22592;2023-07-13 00:00:00.000;2024-08-01 00:00:00.000
GNCC;Sbm22593;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22594;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22596;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22597;2016-03-17 00:00:00.000;2024-07-04 00:00:00.000
GNCC;Sbm22598;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22600;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22601;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22603;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22604;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22605;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22606;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22607;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22608;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22616;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22622;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22631;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22632;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22637;2016-04-01 00:00:00.000;NULL
GNCC;Sbm22649;2020-03-19 00:00:00.000;NULL
GNCC;Sbm22650;2019-11-07 00:00:00.000;NULL
GNCC;Sbm22655;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22656;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22659;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22660;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22670;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22682;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22683;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22685;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22690;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22691;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22692;2016-05-01 00:00:00.000;NULL
GNCC;Sbm22712;2016-06-01 00:00:00.000;NULL
GNCC;Sbm22715;2016-06-01 00:00:00.000;NULL
GNCC;Sbm22716;2016-06-01 00:00:00.000;NULL
GNCC;Sbm22718;2016-06-01 00:00:00.000;2024-09-02 00:00:00.000
GNCC;Sbm22728;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22740;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22743;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22744;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22758;2016-06-02 00:00:00.000;NULL
GNCC;Sbm22761;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22762;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22763;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22764;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22765;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22766;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22767;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22768;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22769;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22770;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22771;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22772;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22773;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22774;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22775;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22776;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22777;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22778;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22779;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22780;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22781;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22782;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22783;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22784;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22785;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22786;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22787;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22788;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22789;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22790;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22791;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22792;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22793;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22794;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22795;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22796;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22797;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22798;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22799;2019-01-01 00:00:00.000;NULL
GNCC;Sbm22821;2017-06-29 00:00:00.000;NULL
GNCC;Sbm22833;2016-07-01 00:00:00.000;NULL
GNCC;Sbm22841;2022-11-17 00:00:00.000;NULL
GNCC;Sbm22886;2016-07-14 00:00:00.000;NULL
GNCC;Sbm22890;2020-08-27 00:00:00.000;NULL
GNCC;Sbm22912;2016-07-28 00:00:00.000;NULL
GNCC;Sbm22920;2023-08-10 00:00:00.000;NULL
GNCC;Sbm22958;2016-07-28 00:00:00.000;NULL
GNCC;Sbm23059;2023-04-20 00:00:00.000;NULL
GNCC;Sbm23104;2020-12-03 00:00:00.000;NULL
GNCC;Sbm23113;2023-05-18 00:00:00.000;NULL
GNCC;Sbm23116;2016-09-01 00:00:00.000;NULL
GNCC;Sbm23121;2016-09-01 00:00:00.000;NULL
GNCC;Sbm23129;2016-09-08 00:00:00.000;NULL
GNCC;Sbm23131;2023-04-20 00:00:00.000;NULL
GNCC;Sbm23134;2016-09-08 00:00:00.000;NULL
GNCC;Sbm23136;2016-09-15 00:00:00.000;NULL
GNCC;Sbm23140;2016-09-15 00:00:00.000;NULL
GNCC;Sbm23142;2016-09-15 00:00:00.000;NULL
GNCC;Sbm23145;2016-09-15 00:00:00.000;NULL
GNCC;Sbm23146;2016-09-08 00:00:00.000;NULL
GNCC;Sbm23152;2016-10-01 00:00:00.000;NULL
GNCC;Sbm23153;2016-09-22 00:00:00.000;NULL
GNCC;Sbm23154;2016-10-01 00:00:00.000;NULL
GNCC;Sbm23193;2016-10-01 00:00:00.000;NULL
GNCC;Sbm23201;2020-04-09 00:00:00.000;NULL
GNCC;Sbm23206;2021-01-01 00:00:00.000;NULL
GNCC;Sbm23213;2016-11-01 00:00:00.000;NULL
GNCC;Sbm23223;2016-10-13 00:00:00.000;NULL
GNCC;Sbm23228;2016-10-20 00:00:00.000;NULL
GNCC;Sbm23245;2016-10-20 00:00:00.000;NULL
GNCC;Sbm23257;2016-11-03 00:00:00.000;2024-07-04 00:00:00.000
GNCC;Sbm23261;2016-12-01 00:00:00.000;NULL
GNCC;Sbm23264;2016-11-10 00:00:00.000;2025-02-27 00:00:00.000
GNCC;Sbm23265;2016-12-01 00:00:00.000;NULL
GNCC;Sbm23266;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23267;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23268;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23269;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23270;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23271;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23272;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23273;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23274;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23275;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23276;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23277;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23278;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23279;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23280;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23281;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23282;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23283;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23284;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23285;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23286;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23287;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23288;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23289;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23290;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23291;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23292;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23293;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23294;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23295;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23296;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23297;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23298;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23299;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23300;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23301;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23302;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23303;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23304;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23305;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23306;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23307;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23308;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23309;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23310;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23311;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23312;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23313;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23314;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23315;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23316;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23317;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23318;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23319;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23320;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23321;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23322;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23323;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23324;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23325;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23326;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23327;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23328;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23329;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23330;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23331;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23332;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23333;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23334;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23335;2016-11-17 00:00:00.000;NULL
GNCC;Sbm23336;2016-11-24 00:00:00.000;NULL
GNCC;Sbm23337;2016-11-24 00:00:00.000;NULL
GNCC;Sbm23338;2016-11-24 00:00:00.000;NULL
GNCC;Sbm23339;2016-11-24 00:00:00.000;NULL
GNCC;Sbm23340;2016-11-24 00:00:00.000;NULL
GNCC;Sbm23341;2016-11-24 00:00:00.000;NULL
GNCC;Sbm23342;2016-11-24 00:00:00.000;NULL
GNCC;Sbm23343;2016-11-24 00:00:00.000;NULL
